feature,family,cluster,target,horizon,n,base_rate,auc,auc_oriented,pr_auc,pearson,spearman,top_bottom_spread,top_lift,bottom_lift,monotonic_steps,temporal_stable,temporal_min_abs_auc_edge,regime_support_count,direction,incremental_brier_improvement,cluster_rank,research_score
sma_slope_96b,Trend,trend,down_excursion_ge_1_0_atr,4H,4181,0.8306625209280076,0.5186865260825643,0.5186865260825643,0.8363866221551285,0.024702737324593202,0.024277729027306516,0.03207227910114163,0.013835086727494783,-0.01823719237364685,0,True,0.010025150074348788,4,higher_increases_target,0.00021992040591697903,36.0,55.144
sma_dist_48b,Trend,trend,oscillatory_path,4H,4181,0.4396077493422626,0.5220753412219948,0.5220753412219948,0.46337998134334496,0.048658895726975626,0.037955681266059034,0.061496401479423535,0.03288028893524936,-0.028616112544174177,2,True,0.017482821876068755,2,higher_increases_target,0.0006576951310338641,6.0,55.142
plus_di_24b,Trend,trend,upside_breakout_occurred,8H,4181,0.6347763692896436,0.47785650800042834,0.5221434919995717,0.6105263301737796,-0.042729503568362935,-0.03693401789875239,-0.04710517741078013,-0.06180986211261019,-0.014704684701830062,0,True,0.019707268690398183,1,lower_increases_target,0.001550647159413332,39.0,55.139
tema_dist_48b,Trend,trend,oscillatory_path,2H,4206,0.43319067998097954,0.4830547963370881,0.5169452036629119,0.4174861191171548,-0.027846538866869778,-0.029086768322233888,-0.06010969861125626,-0.04555691065874412,0.014552787952512136,0,True,0.012633248117610019,2,lower_increases_target,0.0007727837347379085,18.0,55.128
tema_dist_6b,Trend,trend,downside_breakdown_occurred,24H,4206,0.6524013314312886,0.5203131917218715,0.5203131917218715,0.6501867065783776,0.019983645301531884,0.03350929372500447,0.050638166869550805,-0.015064827269576364,-0.06570299413912717,2,True,0.01931282147109481,1,higher_increases_target,0.0016857952283289845,28.0,55.126
atr_slope_6b,Volatility,volatility,up_excursion_ge_1_0_atr,12H,4205,0.903448275862069,0.5347991498929586,0.5347991498929586,0.9119650602699092,0.029494195284612057,0.035603359955741175,0.038049940546967864,0.021640903686087953,-0.01640903686087991,2,True,0.004278778386844206,3,higher_increases_target,0.00023571805826841374,39.0,55.122
di_spread_14b,Trend,trend,down_excursion_ge_1_0_atr,4H,4181,0.8306625209280076,0.4705061320501496,0.5294938679498504,0.8106479652304465,-0.04665817899120365,-0.03831874000965711,-0.05399781630681466,-0.026834769731835406,0.027163046574979255,-2,True,0.008519323247008437,2,lower_increases_target,0.0005820825456829826,24.0,55.119
dema_dist_48b,Trend,trend,range_held,4H,4181,0.04353025591963645,0.5174425474500494,0.5174425474500494,0.08450825973795804,0.044082466783219844,0.01232911141043929,0.006050888054283644,0.021063045515770255,0.015012157461486611,1,True,0.00023006877845588303,4,higher_increases_target,0.0005020825716317567,43.0,55.114
dema_dist_48b,Trend,trend,range_breached,4H,4181,0.9564697440803636,0.4825574525499507,0.5174425474500493,0.9422650352926012,-0.044082466783219844,-0.01232911141043929,-0.006050888054283554,-0.021063045515770207,-0.015012157461486653,-1,True,0.00023006877845588303,4,lower_increases_target,0.0005020825716317567,43.0,55.114
dema_dist_48b,Trend,trend,path_inside_70,4H,4181,0.04353025591963645,0.5174425474500494,0.5174425474500494,0.08450825973795804,0.044082466783219844,0.01232911141043929,0.006050888054283644,0.021063045515770255,0.015012157461486611,1,True,0.00023006877845588303,4,higher_increases_target,0.0005020825716317567,43.0,55.114
keltner_width_20b,Volatility,volatility,down_excursion_ge_1_0_atr,1H,4206,0.655016642891108,0.48420652381923224,0.5157934761807678,0.6412962826692041,-0.031148548138147325,-0.026007200420884564,-0.012300140371291901,-0.011734835518931952,0.0005653048523599491,0,True,0.016344774560769326,4,lower_increases_target,0.0004721174857956756,26.0,55.11
minus_di_48b,Trend,trend,one_sided_runaway,2H,4206,0.16880646695197338,0.5264261772005028,0.5264261772005028,0.1774005118460214,0.028972486791804673,0.03429024563152182,0.021586675742315597,0.007174508077753133,-0.014412167664562464,0,True,0.02078920041536869,3,higher_increases_target,0.0005664488069031526,20.0,55.108
minus_di_14b,Trend,trend,range_breached,8H,4181,0.9471418320975843,0.5458476164358518,0.5458476164358518,0.9496048560292472,0.027703199090097635,0.03553619790375504,0.021452498956743393,0.008599794696674046,-0.012852704260069348,2,True,0.033181357649442744,3,higher_increases_target,0.00017847896679457076,27.0,55.1
minus_di_14b,Trend,trend,path_inside_70,8H,4181,0.05285816790241569,0.4541523835641483,0.5458476164358517,0.05298974867987379,-0.027703199090097642,-0.03553619790375504,-0.021452498956743442,-0.00859979469667406,0.012852704260069382,-2,True,0.033181357649442744,3,lower_increases_target,0.00017847896679457076,27.0,55.1
minus_di_14b,Trend,trend,range_held,8H,4181,0.05285816790241569,0.4541523835641483,0.5458476164358517,0.05298974867987379,-0.027703199090097642,-0.03553619790375504,-0.021452498956743442,-0.00859979469667406,0.012852704260069382,-2,True,0.033181357649442744,3,lower_increases_target,0.00017847896679457076,27.0,55.1
adx_14b,Trend,trend,downside_breakdown_occurred,8H,4181,0.6431475723511122,0.4815301042774804,0.5184698957225196,0.621401295926378,-0.04120724795634654,-0.03065171113592536,-0.030324467081682682,-0.024726519719533213,0.005597947362149469,-2,True,0.003998882713261043,2,lower_increases_target,0.0010372339498732341,36.0,55.099
aroon_down_14b,Trend,trend,upside_breakout_occurred,24H,4206,0.68188302425107,0.5231006331396597,0.5231006331396597,0.7046060592224647,0.03964921748328801,0.03744911920387457,0.034092995274825455,0.02441899715202156,-0.009673998122803895,-2,True,0.008237072280276037,2,higher_increases_target,0.000905749546101231,24.0,55.087
choppiness_24b,Volatility,volatility,upside_breakout_occurred,2H,4206,0.6274369947693771,0.5239444994852869,0.5239444994852869,0.6457098271783139,0.044525363994447315,0.04010341198102855,0.0565891188241574,0.020601055171169835,-0.03598806365298757,2,True,0.017784411417887447,2,higher_increases_target,0.0006639240110109801,44.0,55.087
ema_dist_6b,Trend,trend,downside_breakdown_occurred,8H,4181,0.6431475723511122,0.5188313125562689,0.5188313125562689,0.6462860450221688,0.016734380009565907,0.031251500358028865,0.01629481001297639,-0.0043915914898682296,-0.02068640150284462,0,True,0.011573301211339593,2,higher_increases_target,0.0011658069719658604,34.0,55.054
ema_slope_6b,Trend,trend,downside_breakdown_occurred,8H,4181,0.6431475723511122,0.5188313125562689,0.5188313125562689,0.6462860450221688,0.016464452157754897,0.031251500358028865,0.01629481001297639,-0.0043915914898682296,-0.02068640150284462,0,True,0.011573301211339593,2,higher_increases_target,0.0011658069719658604,35.0,55.054
mfi_288b,Volume,volume,fast_1atr_touch,1H,4206,0.9762244412743699,0.46053093034583537,0.5394690696541646,0.9718419507784544,-0.020997239939743496,-0.020829926091992843,-0.007161195387235586,-0.0059509573266885996,0.0012102380605469865,-2,True,0.017766497461928932,5,lower_increases_target,4.391872332028951e-05,16.0,55.049
obv_slope_24b,Volume,volume,realized_over_range_width_ge_1,4H,4181,0.8552977756517579,0.47547146264351875,0.5245285373564812,0.8400781848590257,-0.03248672509349178,-0.029892246998732972,-0.027679168595976744,-0.02276189048429378,0.004917278111682966,0,True,0.005251466890192791,4,lower_increases_target,0.00043588730224898564,14.0,55.032
macd_hist_48_288b,Momentum,momentum,mean_reversion_occurred,24H,4206,0.7218259629101283,0.5283028163462946,0.5283028163462946,0.7236691754664635,0.016321255861273802,0.04393340203998642,0.04242489288568918,-6.615315983105052e-05,-0.04249104604552023,2,False,0.003931433772406623,5,higher_increases_target,0.0011115875248877416,3.0,55.019
return_96b,Momentum,momentum,upside_breakout_occurred,1H,4206,0.6378982406086543,0.4842769912160636,0.5157230087839364,0.6190865578164617,-0.03190650305822704,-0.026176845644350195,-0.043236899856239464,-0.04336791956228092,-0.00013101970604145752,0,True,0.004169963949705424,2,lower_increases_target,0.0009550537805169956,37.0,55.019
roc_96b,Momentum,momentum,upside_breakout_occurred,1H,4206,0.6378982406086543,0.4842769912160636,0.5157230087839364,0.6190865578164617,-0.03190650305822704,-0.026176845644350195,-0.043236899856239464,-0.04336791956228092,-0.00013101970604145752,0,True,0.004169963949705424,2,lower_increases_target,0.0009550537805169956,38.0,55.019
stoch_k_6b,Momentum,momentum,range_breached,24H,4205,0.9524375743162902,0.46880649188514356,0.5311935081148564,0.9479831123363868,-0.022983320270470422,-0.022998811622822867,-0.014268727705113005,-0.0047562425683710385,0.009512485136741966,-2,True,0.010192083115209583,4,lower_increases_target,0.00013361079173911106,18.0,55.002
stoch_k_6b,Momentum,momentum,path_inside_70,24H,4205,0.04756242568370987,0.5311935081148564,0.5311935081148564,0.05376161012197503,0.02298332027047042,0.022998811622822867,0.014268727705112963,0.004756242568370983,-0.00951248513674198,2,True,0.010192083115209583,4,higher_increases_target,0.00013361079173911106,18.0,55.002
stoch_k_6b,Momentum,momentum,range_held,24H,4205,0.04756242568370987,0.5311935081148564,0.5311935081148564,0.05376161012197503,0.02298332027047042,0.022998811622822867,0.014268727705112963,0.004756242568370983,-0.00951248513674198,2,True,0.010192083115209583,4,higher_increases_target,0.00013361079173911106,18.0,55.002
roc_12b,Momentum,momentum,downside_breakdown_occurred,24H,4206,0.6524013314312886,0.5256072944127818,0.5256072944127818,0.6445310200806899,0.016255878223074054,0.04224261624964007,0.03873767514637305,-0.035278858185153084,-0.07401653333152614,2,True,0.005234118054353476,1,higher_increases_target,0.004010992969390087,10.0,54.995
return_12b,Momentum,momentum,downside_breakdown_occurred,24H,4206,0.6524013314312886,0.5256072944127818,0.5256072944127818,0.6445310200806899,0.016255878223074054,0.04224261624964007,0.03873767514637305,-0.035278858185153084,-0.07401653333152614,2,True,0.005234118054353476,1,higher_increases_target,0.004010992969390087,9.0,54.995
stoch_k_14b,Momentum,momentum,one_sided_runaway,1H,4206,0.15049928673323823,0.4777261354135302,0.5222738645864697,0.14358825712093462,-0.027693353257467468,-0.027588960114328126,-0.02595597933689392,-0.005433888397923137,0.020522090938970783,-2,True,0.0004222972972973138,4,lower_increases_target,0.0001940491449910764,5.0,54.991
rv_6b,Volatility,volatility,oscillatory_path,8H,4181,0.4467830662520928,0.520746946548278,0.520746946548278,0.46375528192384513,0.032075780526164804,0.03573064929730858,0.05671885807709237,0.026901144274222966,-0.029817713802869406,2,True,0.01519070510154863,2,higher_increases_target,0.0007155020441786675,15.0,54.976
volume_z_48b,Volume,volume,one_sided_runaway,2H,4206,0.16880646695197338,0.4818520965610597,0.5181479034389402,0.1610300234269294,-0.024640553077946423,-0.023548470968648528,-0.020013500498501674,-0.020173886690380033,-0.0001603861918783589,-2,True,0.00622439781375872,4,lower_increases_target,0.0003343527223431675,6.0,54.974
atr_48b,Volatility,volatility,mean_reversion_occurred,8H,4181,0.6094235828749103,0.4577983909188528,0.5422016090811472,0.5762553953454661,-0.07913598671638057,-0.07132344064799476,-0.08533838669662097,-0.03765324794668057,0.0476851387499404,0,False,0.030448150196924262,4,lower_increases_target,0.0018777918396081228,16.0,54.974
ema_dist_48b,Trend,trend,oscillatory_path,2H,4206,0.43319067998097954,0.5174816191367256,0.5174816191367256,0.4506704166236821,0.02611287570229101,0.030007535810288945,0.036173145305469945,0.024597667224727948,-0.011575478080741997,2,True,0.0056525353283457536,3,higher_increases_target,0.0005851259739152459,15.0,54.965
stoch_rsi_48b,Momentum,momentum,down_excursion_ge_1_0_atr,8H,4181,0.8847165749820617,0.47494444500532274,0.5250555549946773,0.8718435279231465,-0.025551165846221125,-0.027729460971196614,-0.03600378430599138,-0.01988403909689418,0.016119745209097203,-2,True,0.00600914031620553,3,lower_increases_target,0.00043395087093996143,30.0,54.951
volume_rel_48b,Volume,volume,trend_efficiency_high,2H,4206,0.16951973371374227,0.48310686690953536,0.5168931330904647,0.16179456013100543,-0.020564304784790297,-0.021957132786826126,-0.017635379214316182,-0.01850903216796343,-0.000873652953647247,-2,True,0.006172000377607845,4,lower_increases_target,0.0003796966251303491,11.0,54.939
macd_hist_24_96b,Momentum,momentum,down_excursion_ge_1_0_atr,8H,4181,0.8847165749820617,0.5256085809891425,0.5256085809891425,0.8880455143620798,0.012837698245627444,0.028330984525630064,0.018985840293140765,0.006431750376790002,-0.012554089916350764,0,True,0.0075023817084788336,5,higher_increases_target,0.0001906139653568839,29.0,54.926
di_spread_24b,Trend,trend,oscillatory_path,4H,4181,0.4396077493422626,0.5196231963615372,0.5196231963615372,0.46315827124701753,0.03928098293549021,0.033739536759685,0.04595044960070427,0.020918566447211073,-0.025031883153493195,2,True,0.015310553534599758,3,higher_increases_target,0.00044026128528140696,16.0,54.922
volume_rel_96b,Volume,volume,max_abs_excursion_ge_1_5_atr,8H,4181,0.999282468309017,0.3360459550023935,0.6639540449976065,0.9990929549139383,-0.004546282319894253,-0.01520818717322163,-0.0011961722488038617,-0.0004786405578208752,0.0007175316909829865,-1,False,0.12284482758620685,3,lower_increases_target,1.20173126521737e-06,16.0,54.922
rolling_high_dist_6b,Price Structure,price_structure,one_sided_runaway,1H,4206,0.15049928673323823,0.47986014115874326,0.5201398588412567,0.14084411601067898,-0.021919274215633864,-0.024945732858739814,-0.030719282835443618,-0.016135434176757862,0.014583848658685755,-2,True,0.001030733505255954,4,lower_increases_target,0.0001799736700029697,5.0,54.9
consecutive_down_bars,State,state,trend_continuation_occurred,12H,4206,0.4056110318592487,0.5153275498241501,0.5153275498241501,0.4228682294167857,0.024710736928618016,0.028204130008161354,0.018311816325435437,0.012938314157398156,-0.005373502168037281,2,True,0.012235063074338748,2,higher_increases_target,0.002599884149456555,6.0,54.897
macd_hist_24_96b,Momentum,momentum,down_excursion_ge_1_0_atr,12H,4206,0.9075130765572991,0.5280739056029278,0.5280739056029278,0.9102076416330537,0.008634213482034088,0.028174750759984546,0.010582922151832541,0.0033073752857448735,-0.007275546866087668,0,True,0.012357283139440622,4,higher_increases_target,0.0002223231151666366,26.0,54.896
volume_z_24b,Volume,volume,realized_over_range_width_ge_1,24H,4206,0.884450784593438,0.5211574627195894,0.5211574627195894,0.8955324602883833,0.033435587399038916,0.023430122316109296,0.03076164841651574,0.016857182112864022,-0.013904466303651719,2,True,0.0013945681255994602,5,higher_increases_target,0.00015884611555408434,18.0,54.896
sma_dist_48b,Trend,trend,down_excursion_ge_1_0_atr,4H,4181,0.8306625209280076,0.4610095474206998,0.5389904525793002,0.8055773148375701,-0.053764857822866,-0.050656801493752894,-0.06358291460159038,-0.04956204245910811,0.014020872142482266,0,True,0.00953381368523637,1,lower_increases_target,0.0006734014834135771,21.0,54.89
volume_rel_288b,Volume,volume,down_excursion_ge_1_0_atr,24H,4206,0.9384213029006182,0.43700850946860575,0.5629914905313942,0.9245708444198174,-0.05900151513664156,-0.052454976538527806,-0.04404749464075397,-0.026411790415481473,0.017635704225272497,-2,False,0.03872384155455899,5,lower_increases_target,0.00038788312403770925,3.0,54.882
bollinger_bandwidth_96b,Volatility,volatility,trend_efficiency_high,12H,4206,0.1890156918687589,0.47353014387414744,0.5264698561258525,0.18476995326898354,-0.023555937189178044,-0.03590024163636636,-0.040187990205077656,-0.02730344454414535,0.012884545660932306,0,True,0.0096484442152312,2,lower_increases_target,0.000756809655359042,8.0,54.881
bollinger_bandwidth_96b,Volatility,volatility,one_sided_runaway,12H,4206,0.1890156918687589,0.47353014387414744,0.5264698561258525,0.18476995326898354,-0.023555937189178044,-0.03590024163636636,-0.040187990205077656,-0.02730344454414535,0.012884545660932306,0,True,0.0096484442152312,2,lower_increases_target,0.000756809655359042,8.0,54.881
sma_slope_96b,Trend,trend,up_excursion_ge_1_0_atr,4H,4181,0.831858407079646,0.4698568608861881,0.5301431391138118,0.8114905474228291,-0.04125097236853405,-0.03905183063195976,-0.038486163273939056,-0.04477706736672726,-0.006290904092788208,-2,True,0.017342886223481735,2,lower_increases_target,0.0007003025350093284,24.0,54.88
stoch_rsi_14b,Momentum,momentum,realized_over_range_width_ge_1,24H,4206,0.884450784593438,0.48463316960927477,0.5153668303907253,0.8801132519484655,-0.019706571243930226,-0.017069541891521208,-0.012027588466394179,-0.011680273297361876,0.00034731516903230286,2,True,0.0012872936543995017,5,lower_increases_target,0.00045998033421705553,7.0,54.876
rsi_slope_48b,Momentum,momentum,downside_breakdown_occurred,12H,4206,0.6466951973371374,0.5204905094608503,0.5204905094608503,0.6527652478834672,0.029935701700862894,0.033928759413020156,0.0554268897167437,0.022745944161079,-0.0326809455556647,4,True,0.012478025576505458,2,higher_increases_target,0.0007230074027542999,22.0,54.871
volume_percentile_96b,Volume,volume,one_sided_runaway,8H,4181,0.17746950490313324,0.4788401081929258,0.5211598918070742,0.1666191551724043,-0.02363857504552604,-0.02800752630301354,-0.026105709042890696,-0.027947973802654763,-0.0018422647597640673,0,True,0.004466917182434416,3,lower_increases_target,0.0005998862032663699,6.0,54.841
volume_percentile_96b,Volume,volume,trend_efficiency_high,8H,4181,0.17746950490313324,0.4788401081929258,0.5211598918070742,0.1666191551724043,-0.02363857504552604,-0.02800752630301354,-0.026105709042890696,-0.027947973802654763,-0.0018422647597640673,0,True,0.004466917182434416,3,lower_increases_target,0.0005998862032663699,6.0,54.841
price_efficiency_288b,State,state,realized_over_range_width_ge_1,1H,4206,0.8699476937708036,0.4675416555706722,0.5324583444293278,0.85406399978493,-0.050035429775590445,-0.03782009359865422,-0.0358059769361776,-0.018580274032396926,0.01722570290378067,-4,True,0.00021367521367521292,3,lower_increases_target,0.0002767639526530946,4.0,54.84
rsi_slope_6b,Momentum,momentum,range_breached,1H,4206,0.9569662387066096,0.4674444940118733,0.5325555059881266,0.9551461294488006,-0.02694913717153038,-0.022885924275191618,-0.009547789787635486,0.003794760104329775,0.01334254989196526,-2,True,0.0061474444531679495,5,lower_increases_target,0.00013677122021271693,22.0,54.834
rsi_slope_6b,Momentum,momentum,path_inside_70,1H,4206,0.04303376129339039,0.5325555059881267,0.5325555059881267,0.04590680339505304,0.026949137171530378,0.022885924275191618,0.009547789787635468,-0.0037947601043297474,-0.013342549891965216,2,True,0.0061474444531679495,5,higher_increases_target,0.00013677122021270305,22.0,54.834
rsi_slope_6b,Momentum,momentum,range_held,1H,4206,0.04303376129339039,0.5325555059881267,0.5325555059881267,0.04590680339505304,0.026949137171530378,0.022885924275191618,0.009547789787635468,-0.0037947601043297474,-0.013342549891965216,2,True,0.0061474444531679495,5,higher_increases_target,0.00013677122021270305,22.0,54.834
aroon_up_48b,Trend,trend,realized_over_range_width_ge_1,2H,4206,0.8609129814550642,0.4669034147907387,0.5330965852092613,0.8537237493347866,-0.04183715431044304,-0.03970229720350372,-0.04651740801726256,-0.02857053199014148,0.017946876027121084,-2,True,0.018794704654641115,2,lower_increases_target,0.0005557950696593594,16.0,54.829
sma_slope_48b,Trend,trend,up_excursion_ge_1_0_atr,8H,4181,0.8839990432910787,0.47342292587137946,0.5265770741286205,0.8641186240367367,-0.04380592383077369,-0.029481833299243837,-0.03364573865422771,-0.045482296879595485,-0.011836558225367777,1,True,0.010953971628128945,2,lower_increases_target,0.0008140274353030941,20.0,54.82
dema_dist_24b,Trend,trend,fast_1atr_touch,1H,4206,0.9762244412743699,0.4620847540185095,0.5379152459814904,0.9739042561376438,-0.020903722380856585,-0.02000989074417775,-0.007155546643092592,-0.001194714758317561,0.005960831884775031,-2,True,0.02148689976983953,5,lower_increases_target,5.20603932718626e-05,15.0,54.819
tema_dist_6b,Trend,trend,path_inside_70,2H,4206,0.043509272467902996,0.4692974413515727,0.5307025586484273,0.0469664351814247,-0.019104687665665362,-0.02169684056814042,-0.011819997119140481,0.004053153215806876,0.015873150334947357,-2,True,0.008908567160994363,6,lower_increases_target,0.00014819634503324824,16.0,54.804
tema_dist_6b,Trend,trend,range_breached,2H,4206,0.956490727532097,0.5307025586484273,0.5307025586484273,0.955916652473056,0.019104687665665365,0.02169684056814042,0.011819997119140502,-0.004053153215806793,-0.015873150334947295,2,True,0.008908567160994307,6,higher_increases_target,0.00014819634503324824,16.0,54.804
tema_dist_6b,Trend,trend,range_held,2H,4206,0.043509272467902996,0.4692974413515727,0.5307025586484273,0.0469664351814247,-0.019104687665665362,-0.02169684056814042,-0.011819997119140481,0.004053153215806876,0.015873150334947357,-2,True,0.008908567160994363,6,lower_increases_target,0.00014819634503324824,16.0,54.804
atr_288b,Volatility,volatility,oscillatory_path,12H,4206,0.44650499286733236,0.4765191272429176,0.5234808727570823,0.4350987034513952,-0.03301415072261335,-0.04043662351277755,-0.041069194291379174,-0.02676658620859279,0.014302608082786383,0,False,0.0021450375381568687,4,lower_increases_target,0.002126590595542127,2.0,54.803
stoch_rsi_24b,Momentum,momentum,max_abs_excursion_ge_1_5_atr,2H,4206,0.9679029957203994,0.4699791660980558,0.5300208339019442,0.9685638664726557,-0.01861817000922888,-0.018354066056413987,-0.015478971137741881,-0.0011966936989963317,0.01428227743874555,0,True,0.012538329853076735,5,lower_increases_target,0.00012450911302688827,28.0,54.797
rolling_high_dist_288b,Price Structure,price_structure,trend_continuation_occurred,12H,4206,0.4056110318592487,0.498973388042204,0.501026611957796,0.40789398269996885,-0.003627978453755997,-0.0017461727468445448,-0.04584803183632197,-0.009653838042364027,0.03619419379395794,0,True,0.007576537334079925,2,lower_increases_target,0.0014411772795329403,26.0,54.79
bollinger_bandwidth_48b,Volatility,volatility,mean_reversion_occurred,2H,4206,0.4037089871611983,0.46218414383748213,0.5378158561625179,0.36818259752343135,-0.08435653061860525,-0.06427290260757604,-0.09223128218018928,-0.06244858288057997,0.029782699299609305,-4,False,0.006491223385316491,4,lower_increases_target,0.0019319669950367269,9.0,54.786
choppiness_24b,Volatility,volatility,down_excursion_ge_1_0_atr,2H,4206,0.7532097004279601,0.5352363045191803,0.5352363045191803,0.7699943750668751,0.054642604043341626,0.05262631790382824,0.054363513631831895,0.020868777574418074,-0.03349473605741382,2,True,0.01100967136757669,1,higher_increases_target,0.0008299094221394243,13.0,54.783
