target,horizon,feature,model_family,feature_set,permutation_brier_increase,test_brier_skill
realized_over_range_width_ge_1,24H,atr_slope_96b,logistic,compact_deredundant,0.0017131571833621795,0.07410587538128077
realized_over_range_width_ge_1,24H,atr_pct_12b,logistic,compact_deredundant,0.0008808459797128299,0.07410587538128077
realized_over_range_width_ge_1,24H,bollinger_bandwidth_20b,logistic,compact_deredundant,0.0008765462795415624,0.07410587538128077
realized_over_range_width_ge_1,24H,price_efficiency_96b,logistic,compact_deredundant,0.00013130766811361716,0.07410587538128077
realized_over_range_width_ge_1,24H,rolling_vwap_z_96b,logistic,compact_deredundant,-2.2420899760317026e-05,0.07410587538128077
realized_over_range_width_ge_1,24H,volume_z_96b,logistic,compact_deredundant,-0.00021360114291607557,0.07410587538128077
realized_over_range_width_ge_1,24H,high_atr_pct_and_rising_atr_slope,logistic,compact_deredundant,0.00022112811690952472,0.07410587538128077
realized_over_range_width_ge_1,24H,ema_spread_high_and_rising_atr,logistic,compact_deredundant,-4.06769555149622e-05,0.07410587538128077
realized_over_range_width_ge_1,24H,low_vwap_displacement_and_low_atr,logistic,compact_deredundant,-4.8415024777814786e-05,0.07410587538128077
realized_over_range_width_ge_1,24H,rising_atr_and_high_volume,logistic,compact_deredundant,-2.5871408804195584e-05,0.07410587538128077
realized_over_range_width_ge_1,24H,low_atr_pct_and_falling_atr_slope,logistic,compact_deredundant,6.831180866392894e-05,0.07410587538128077
oscillatory_path,1H,atr_slope_96b,tree_depth2,compact_deredundant,0.0002647034296444084,0.005378433254874415
oscillatory_path,1H,atr_pct_12b,tree_depth2,compact_deredundant,0.0,0.005378433254874415
oscillatory_path,1H,bollinger_bandwidth_20b,tree_depth2,compact_deredundant,0.0,0.005378433254874415
oscillatory_path,1H,price_efficiency_96b,tree_depth2,compact_deredundant,0.0,0.005378433254874415
oscillatory_path,1H,rolling_vwap_z_96b,tree_depth2,compact_deredundant,0.0,0.005378433254874415
oscillatory_path,1H,volume_z_96b,tree_depth2,compact_deredundant,0.0006713230971414352,0.005378433254874415
oscillatory_path,1H,high_atr_pct_and_rising_atr_slope,tree_depth2,compact_deredundant,0.0,0.005378433254874415
oscillatory_path,1H,ema_spread_high_and_rising_atr,tree_depth2,compact_deredundant,0.0,0.005378433254874415
oscillatory_path,1H,low_vwap_displacement_and_low_atr,tree_depth2,compact_deredundant,0.0,0.005378433254874415
oscillatory_path,1H,rising_atr_and_high_volume,tree_depth2,compact_deredundant,0.0,0.005378433254874415
oscillatory_path,1H,low_atr_pct_and_falling_atr_slope,tree_depth2,compact_deredundant,0.0,0.005378433254874415
oscillatory_path,2H,high_atr_pct_and_rising_atr_slope,logistic,step12_interactions,-1.8639941551767958e-05,-0.02032242944868967
oscillatory_path,2H,ema_spread_high_and_rising_atr,logistic,step12_interactions,0.0008283850753137978,-0.02032242944868967
oscillatory_path,2H,low_vwap_displacement_and_low_atr,logistic,step12_interactions,-0.00031041467703088466,-0.02032242944868967
oscillatory_path,2H,high_vwap_displacement_and_rising_atr,logistic,step12_interactions,0.0002024481269279621,-0.02032242944868967
oscillatory_path,2H,low_atr_and_mid_donchian,logistic,step12_interactions,-2.1596132390833134e-05,-0.02032242944868967
oscillatory_path,2H,rising_atr_and_high_volume,logistic,step12_interactions,-2.674180196116094e-06,-0.02032242944868967
oscillatory_path,2H,low_atr_pct_and_falling_atr_slope,logistic,step12_interactions,-5.004968140639998e-05,-0.02032242944868967
oscillatory_path,2H,low_adx_and_falling_atr,logistic,step12_interactions,6.208734021823092e-06,-0.02032242944868967
oscillatory_path,4H,atr_slope_96b,logistic,step11_individuals,0.00015969919524982945,-0.006443714733064043
oscillatory_path,4H,rv_slope_96b,logistic,step11_individuals,0.0002878768312478408,-0.006443714733064043
oscillatory_path,4H,atr_pct_12b,logistic,step11_individuals,-0.00011839540234281909,-0.006443714733064043
oscillatory_path,4H,bollinger_bandwidth_20b,logistic,step11_individuals,2.207697277537002e-05,-0.006443714733064043
oscillatory_path,4H,keltner_width_20b,logistic,step11_individuals,9.510966546918964e-05,-0.006443714733064043
oscillatory_path,4H,rv_12b,logistic,step11_individuals,0.0001089325064799751,-0.006443714733064043
oscillatory_path,4H,price_efficiency_96b,logistic,step11_individuals,-0.00015411060137138222,-0.006443714733064043
oscillatory_path,4H,rolling_vwap_z_96b,logistic,step11_individuals,1.7492305645711026e-05,-0.006443714733064043
oscillatory_path,4H,donchian_pos_96b,logistic,step11_individuals,-7.44828326577629e-05,-0.006443714733064043
oscillatory_path,4H,volume_z_96b,logistic,step11_individuals,0.0001822139098958675,-0.006443714733064043
oscillatory_path,8H,atr_slope_96b,logistic,step11_individuals,7.897351255559126e-06,-0.0033751245571462807
oscillatory_path,8H,rv_slope_96b,logistic,step11_individuals,1.7804544929334032e-05,-0.0033751245571462807
oscillatory_path,8H,atr_pct_12b,logistic,step11_individuals,0.00010841861180055368,-0.0033751245571462807
oscillatory_path,8H,bollinger_bandwidth_20b,logistic,step11_individuals,4.151398185742172e-05,-0.0033751245571462807
oscillatory_path,8H,keltner_width_20b,logistic,step11_individuals,0.00017335096135634442,-0.0033751245571462807
oscillatory_path,8H,rv_12b,logistic,step11_individuals,6.168381135701617e-05,-0.0033751245571462807
oscillatory_path,8H,price_efficiency_96b,logistic,step11_individuals,3.277254575911881e-05,-0.0033751245571462807
oscillatory_path,8H,rolling_vwap_z_96b,logistic,step11_individuals,-4.0735625400245556e-05,-0.0033751245571462807
oscillatory_path,8H,donchian_pos_96b,logistic,step11_individuals,0.0002846118138357112,-0.0033751245571462807
oscillatory_path,8H,volume_z_96b,logistic,step11_individuals,-5.1946425678184305e-06,-0.0033751245571462807
oscillatory_path,12H,atr_slope_96b,tree_depth2,step11_individuals,-0.00017418443229888503,-0.020437957448887323
oscillatory_path,12H,rv_slope_96b,tree_depth2,step11_individuals,0.0006385054051669115,-0.020437957448887323
oscillatory_path,12H,atr_pct_12b,tree_depth2,step11_individuals,0.0,-0.020437957448887323
oscillatory_path,12H,bollinger_bandwidth_20b,tree_depth2,step11_individuals,0.0,-0.020437957448887323
oscillatory_path,12H,keltner_width_20b,tree_depth2,step11_individuals,0.0,-0.020437957448887323
oscillatory_path,12H,rv_12b,tree_depth2,step11_individuals,0.0,-0.020437957448887323
oscillatory_path,12H,price_efficiency_96b,tree_depth2,step11_individuals,0.0,-0.020437957448887323
oscillatory_path,12H,rolling_vwap_z_96b,tree_depth2,step11_individuals,-0.00019329080438051927,-0.020437957448887323
oscillatory_path,12H,donchian_pos_96b,tree_depth2,step11_individuals,0.0,-0.020437957448887323
oscillatory_path,12H,volume_z_96b,tree_depth2,step11_individuals,0.0,-0.020437957448887323
oscillatory_path,24H,high_atr_pct_and_rising_atr_slope,tree_depth2,step12_interactions,-0.0006548906537289789,-0.15760654107257355
oscillatory_path,24H,ema_spread_high_and_rising_atr,tree_depth2,step12_interactions,0.0,-0.15760654107257355
oscillatory_path,24H,low_vwap_displacement_and_low_atr,tree_depth2,step12_interactions,0.0,-0.15760654107257355
oscillatory_path,24H,high_vwap_displacement_and_rising_atr,tree_depth2,step12_interactions,0.0,-0.15760654107257355
oscillatory_path,24H,low_atr_and_mid_donchian,tree_depth2,step12_interactions,0.0,-0.15760654107257355
oscillatory_path,24H,rising_atr_and_high_volume,tree_depth2,step12_interactions,0.0,-0.15760654107257355
oscillatory_path,24H,low_atr_pct_and_falling_atr_slope,tree_depth2,step12_interactions,0.0,-0.15760654107257355
oscillatory_path,24H,low_adx_and_falling_atr,tree_depth2,step12_interactions,0.0,-0.15760654107257355
trend_efficiency_high,1H,high_atr_pct_and_rising_atr_slope,tree_depth2,step12_interactions,-0.00027659624182729825,-0.000770013301788941
trend_efficiency_high,1H,ema_spread_high_and_rising_atr,tree_depth2,step12_interactions,0.0,-0.000770013301788941
trend_efficiency_high,1H,low_vwap_displacement_and_low_atr,tree_depth2,step12_interactions,0.0,-0.000770013301788941
trend_efficiency_high,1H,high_vwap_displacement_and_rising_atr,tree_depth2,step12_interactions,0.0,-0.000770013301788941
trend_efficiency_high,1H,low_atr_and_mid_donchian,tree_depth2,step12_interactions,0.0,-0.000770013301788941
trend_efficiency_high,1H,rising_atr_and_high_volume,tree_depth2,step12_interactions,0.0,-0.000770013301788941
trend_efficiency_high,1H,low_atr_pct_and_falling_atr_slope,tree_depth2,step12_interactions,0.0,-0.000770013301788941
trend_efficiency_high,1H,low_adx_and_falling_atr,tree_depth2,step12_interactions,0.0,-0.000770013301788941
trend_efficiency_high,2H,high_atr_pct_and_rising_atr_slope,tree_depth2,step12_interactions,0.00025621534611261487,-0.0005501969513879157
trend_efficiency_high,2H,ema_spread_high_and_rising_atr,tree_depth2,step12_interactions,0.0,-0.0005501969513879157
trend_efficiency_high,2H,low_vwap_displacement_and_low_atr,tree_depth2,step12_interactions,0.0,-0.0005501969513879157
trend_efficiency_high,2H,high_vwap_displacement_and_rising_atr,tree_depth2,step12_interactions,0.0,-0.0005501969513879157
trend_efficiency_high,2H,low_atr_and_mid_donchian,tree_depth2,step12_interactions,0.0,-0.0005501969513879157
trend_efficiency_high,2H,rising_atr_and_high_volume,tree_depth2,step12_interactions,0.0,-0.0005501969513879157
trend_efficiency_high,2H,low_atr_pct_and_falling_atr_slope,tree_depth2,step12_interactions,0.0,-0.0005501969513879157
trend_efficiency_high,2H,low_adx_and_falling_atr,tree_depth2,step12_interactions,0.0,-0.0005501969513879157
trend_efficiency_high,4H,atr_slope_96b,logistic,all_step13,-0.00020865868770930662,-0.022101663828780094
trend_efficiency_high,4H,rv_slope_96b,logistic,all_step13,-6.261888879374733e-05,-0.022101663828780094
trend_efficiency_high,4H,atr_pct_12b,logistic,all_step13,1.4392680883767994e-06,-0.022101663828780094
trend_efficiency_high,4H,bollinger_bandwidth_20b,logistic,all_step13,-3.0112627594974795e-05,-0.022101663828780094
trend_efficiency_high,4H,keltner_width_20b,logistic,all_step13,-2.1460106212345398e-06,-0.022101663828780094
trend_efficiency_high,4H,rv_12b,logistic,all_step13,1.877452225187981e-05,-0.022101663828780094
trend_efficiency_high,4H,price_efficiency_96b,logistic,all_step13,0.00026847528914530905,-0.022101663828780094
trend_efficiency_high,4H,rolling_vwap_z_96b,logistic,all_step13,4.3932102215038515e-05,-0.022101663828780094
trend_efficiency_high,4H,donchian_pos_96b,logistic,all_step13,-8.743198557648046e-06,-0.022101663828780094
trend_efficiency_high,4H,volume_z_96b,logistic,all_step13,6.606906321018902e-05,-0.022101663828780094
trend_efficiency_high,4H,high_atr_pct_and_rising_atr_slope,logistic,all_step13,-1.122927553803832e-06,-0.022101663828780094
trend_efficiency_high,4H,ema_spread_high_and_rising_atr,logistic,all_step13,4.085436419346e-05,-0.022101663828780094
trend_efficiency_high,4H,low_vwap_displacement_and_low_atr,logistic,all_step13,-0.000696362757730079,-0.022101663828780094
trend_efficiency_high,4H,high_vwap_displacement_and_rising_atr,logistic,all_step13,-4.3400061573495297e-05,-0.022101663828780094
trend_efficiency_high,4H,low_atr_and_mid_donchian,logistic,all_step13,-0.00011164719777487231,-0.022101663828780094
trend_efficiency_high,4H,rising_atr_and_high_volume,logistic,all_step13,-0.0005817520036973667,-0.022101663828780094
trend_efficiency_high,4H,low_atr_pct_and_falling_atr_slope,logistic,all_step13,0.00014507466808880154,-0.022101663828780094
trend_efficiency_high,4H,low_adx_and_falling_atr,logistic,all_step13,9.207236897956772e-06,-0.022101663828780094
trend_efficiency_high,8H,atr_slope_96b,logistic,step11_individuals,7.821434950333606e-05,-0.01698772848387442
trend_efficiency_high,8H,rv_slope_96b,logistic,step11_individuals,3.8860774937143905e-06,-0.01698772848387442
trend_efficiency_high,8H,atr_pct_12b,logistic,step11_individuals,0.00013356783238493986,-0.01698772848387442
trend_efficiency_high,8H,bollinger_bandwidth_20b,logistic,step11_individuals,-0.0002961489405051698,-0.01698772848387442
trend_efficiency_high,8H,keltner_width_20b,logistic,step11_individuals,9.734146788695219e-05,-0.01698772848387442
trend_efficiency_high,8H,rv_12b,logistic,step11_individuals,5.87649940395063e-06,-0.01698772848387442
trend_efficiency_high,8H,price_efficiency_96b,logistic,step11_individuals,-7.520004078867548e-05,-0.01698772848387442
trend_efficiency_high,8H,rolling_vwap_z_96b,logistic,step11_individuals,-0.0002958378303299647,-0.01698772848387442
trend_efficiency_high,8H,donchian_pos_96b,logistic,step11_individuals,0.0004311949971244067,-0.01698772848387442
trend_efficiency_high,8H,volume_z_96b,logistic,step11_individuals,7.346528443530342e-06,-0.01698772848387442
trend_efficiency_high,12H,atr_slope_96b,tree_depth2,compact_deredundant,0.0,-0.02463749329458298
trend_efficiency_high,12H,atr_pct_12b,tree_depth2,compact_deredundant,0.00017288438568022202,-0.02463749329458298
trend_efficiency_high,12H,bollinger_bandwidth_20b,tree_depth2,compact_deredundant,0.0,-0.02463749329458298
trend_efficiency_high,12H,price_efficiency_96b,tree_depth2,compact_deredundant,-0.0002950115700096345,-0.02463749329458298
trend_efficiency_high,12H,rolling_vwap_z_96b,tree_depth2,compact_deredundant,0.0,-0.02463749329458298
trend_efficiency_high,12H,volume_z_96b,tree_depth2,compact_deredundant,0.0,-0.02463749329458298
trend_efficiency_high,12H,high_atr_pct_and_rising_atr_slope,tree_depth2,compact_deredundant,0.0,-0.02463749329458298
trend_efficiency_high,12H,ema_spread_high_and_rising_atr,tree_depth2,compact_deredundant,0.0,-0.02463749329458298
trend_efficiency_high,12H,low_vwap_displacement_and_low_atr,tree_depth2,compact_deredundant,0.0,-0.02463749329458298
trend_efficiency_high,12H,rising_atr_and_high_volume,tree_depth2,compact_deredundant,0.0,-0.02463749329458298
trend_efficiency_high,12H,low_atr_pct_and_falling_atr_slope,tree_depth2,compact_deredundant,0.0,-0.02463749329458298
trend_efficiency_high,24H,atr_slope_96b,logistic,all_step13,0.0002922070091303658,-0.055205134134568734
trend_efficiency_high,24H,rv_slope_96b,logistic,all_step13,-9.610800197942804e-05,-0.055205134134568734
trend_efficiency_high,24H,atr_pct_12b,logistic,all_step13,-3.245671124679772e-05,-0.055205134134568734
trend_efficiency_high,24H,bollinger_bandwidth_20b,logistic,all_step13,-2.093965860465452e-05,-0.055205134134568734
trend_efficiency_high,24H,keltner_width_20b,logistic,all_step13,-1.0615427609050876e-05,-0.055205134134568734
trend_efficiency_high,24H,rv_12b,logistic,all_step13,-1.2869869477349916e-06,-0.055205134134568734
trend_efficiency_high,24H,price_efficiency_96b,logistic,all_step13,-0.0007298601750256595,-0.055205134134568734
trend_efficiency_high,24H,rolling_vwap_z_96b,logistic,all_step13,-2.9601127961492724e-05,-0.055205134134568734
trend_efficiency_high,24H,donchian_pos_96b,logistic,all_step13,-1.132762477998317e-05,-0.055205134134568734
trend_efficiency_high,24H,volume_z_96b,logistic,all_step13,-1.5804093371346584e-05,-0.055205134134568734
trend_efficiency_high,24H,high_atr_pct_and_rising_atr_slope,logistic,all_step13,-4.741114012522807e-05,-0.055205134134568734
trend_efficiency_high,24H,ema_spread_high_and_rising_atr,logistic,all_step13,-5.000811037735031e-05,-0.055205134134568734
trend_efficiency_high,24H,low_vwap_displacement_and_low_atr,logistic,all_step13,-5.759908656112478e-05,-0.055205134134568734
trend_efficiency_high,24H,high_vwap_displacement_and_rising_atr,logistic,all_step13,-0.00011746446436999847,-0.055205134134568734
trend_efficiency_high,24H,low_atr_and_mid_donchian,logistic,all_step13,-0.00014778275277665953,-0.055205134134568734
trend_efficiency_high,24H,rising_atr_and_high_volume,logistic,all_step13,1.2807535889600152e-05,-0.055205134134568734
trend_efficiency_high,24H,low_atr_pct_and_falling_atr_slope,logistic,all_step13,0.0006392007407172995,-0.055205134134568734
trend_efficiency_high,24H,low_adx_and_falling_atr,logistic,all_step13,-2.9559173095189406e-06,-0.055205134134568734
one_sided_runaway,1H,high_atr_pct_and_rising_atr_slope,tree_depth2,step12_interactions,-0.00010346946904785104,-0.00029604102960889556
one_sided_runaway,1H,ema_spread_high_and_rising_atr,tree_depth2,step12_interactions,0.0,-0.00029604102960889556
one_sided_runaway,1H,low_vwap_displacement_and_low_atr,tree_depth2,step12_interactions,0.0,-0.00029604102960889556
one_sided_runaway,1H,high_vwap_displacement_and_rising_atr,tree_depth2,step12_interactions,0.0,-0.00029604102960889556
one_sided_runaway,1H,low_atr_and_mid_donchian,tree_depth2,step12_interactions,0.0,-0.00029604102960889556
one_sided_runaway,1H,rising_atr_and_high_volume,tree_depth2,step12_interactions,0.0,-0.00029604102960889556
one_sided_runaway,1H,low_atr_pct_and_falling_atr_slope,tree_depth2,step12_interactions,0.0,-0.00029604102960889556
one_sided_runaway,1H,low_adx_and_falling_atr,tree_depth2,step12_interactions,0.0,-0.00029604102960889556
one_sided_runaway,2H,high_atr_pct_and_rising_atr_slope,tree_depth2,step12_interactions,0.00019113135136938908,-0.0011436787143515037
one_sided_runaway,2H,ema_spread_high_and_rising_atr,tree_depth2,step12_interactions,0.0,-0.0011436787143515037
one_sided_runaway,2H,low_vwap_displacement_and_low_atr,tree_depth2,step12_interactions,0.0,-0.0011436787143515037
one_sided_runaway,2H,high_vwap_displacement_and_rising_atr,tree_depth2,step12_interactions,0.0,-0.0011436787143515037
one_sided_runaway,2H,low_atr_and_mid_donchian,tree_depth2,step12_interactions,0.0,-0.0011436787143515037
one_sided_runaway,2H,rising_atr_and_high_volume,tree_depth2,step12_interactions,0.0,-0.0011436787143515037
one_sided_runaway,2H,low_atr_pct_and_falling_atr_slope,tree_depth2,step12_interactions,0.0,-0.0011436787143515037
one_sided_runaway,2H,low_adx_and_falling_atr,tree_depth2,step12_interactions,0.0,-0.0011436787143515037
one_sided_runaway,4H,atr_slope_96b,logistic,all_step13,-0.00020865868770930662,-0.022101663828780094
one_sided_runaway,4H,rv_slope_96b,logistic,all_step13,-6.261888879374733e-05,-0.022101663828780094
one_sided_runaway,4H,atr_pct_12b,logistic,all_step13,1.4392680883767994e-06,-0.022101663828780094
one_sided_runaway,4H,bollinger_bandwidth_20b,logistic,all_step13,-3.0112627594974795e-05,-0.022101663828780094
one_sided_runaway,4H,keltner_width_20b,logistic,all_step13,-2.1460106212345398e-06,-0.022101663828780094
one_sided_runaway,4H,rv_12b,logistic,all_step13,1.877452225187981e-05,-0.022101663828780094
one_sided_runaway,4H,price_efficiency_96b,logistic,all_step13,0.00026847528914530905,-0.022101663828780094
one_sided_runaway,4H,rolling_vwap_z_96b,logistic,all_step13,4.3932102215038515e-05,-0.022101663828780094
one_sided_runaway,4H,donchian_pos_96b,logistic,all_step13,-8.743198557648046e-06,-0.022101663828780094
one_sided_runaway,4H,volume_z_96b,logistic,all_step13,6.606906321018902e-05,-0.022101663828780094
one_sided_runaway,4H,high_atr_pct_and_rising_atr_slope,logistic,all_step13,-1.122927553803832e-06,-0.022101663828780094
one_sided_runaway,4H,ema_spread_high_and_rising_atr,logistic,all_step13,4.085436419346e-05,-0.022101663828780094
one_sided_runaway,4H,low_vwap_displacement_and_low_atr,logistic,all_step13,-0.000696362757730079,-0.022101663828780094
one_sided_runaway,4H,high_vwap_displacement_and_rising_atr,logistic,all_step13,-4.3400061573495297e-05,-0.022101663828780094
one_sided_runaway,4H,low_atr_and_mid_donchian,logistic,all_step13,-0.00011164719777487231,-0.022101663828780094
one_sided_runaway,4H,rising_atr_and_high_volume,logistic,all_step13,-0.0005817520036973667,-0.022101663828780094
one_sided_runaway,4H,low_atr_pct_and_falling_atr_slope,logistic,all_step13,0.00014507466808880154,-0.022101663828780094
one_sided_runaway,4H,low_adx_and_falling_atr,logistic,all_step13,9.207236897956772e-06,-0.022101663828780094
one_sided_runaway,8H,atr_slope_96b,logistic,step11_individuals,7.821434950333606e-05,-0.01698772848387442
one_sided_runaway,8H,rv_slope_96b,logistic,step11_individuals,3.8860774937143905e-06,-0.01698772848387442
one_sided_runaway,8H,atr_pct_12b,logistic,step11_individuals,0.00013356783238493986,-0.01698772848387442
one_sided_runaway,8H,bollinger_bandwidth_20b,logistic,step11_individuals,-0.0002961489405051698,-0.01698772848387442
one_sided_runaway,8H,keltner_width_20b,logistic,step11_individuals,9.734146788695219e-05,-0.01698772848387442
one_sided_runaway,8H,rv_12b,logistic,step11_individuals,5.87649940395063e-06,-0.01698772848387442
one_sided_runaway,8H,price_efficiency_96b,logistic,step11_individuals,-7.520004078867548e-05,-0.01698772848387442
one_sided_runaway,8H,rolling_vwap_z_96b,logistic,step11_individuals,-0.0002958378303299647,-0.01698772848387442
one_sided_runaway,8H,donchian_pos_96b,logistic,step11_individuals,0.0004311949971244067,-0.01698772848387442
one_sided_runaway,8H,volume_z_96b,logistic,step11_individuals,7.346528443530342e-06,-0.01698772848387442
one_sided_runaway,12H,atr_slope_96b,tree_depth2,compact_deredundant,0.0,-0.02463749329458298
one_sided_runaway,12H,atr_pct_12b,tree_depth2,compact_deredundant,0.00017288438568022202,-0.02463749329458298
one_sided_runaway,12H,bollinger_bandwidth_20b,tree_depth2,compact_deredundant,0.0,-0.02463749329458298
one_sided_runaway,12H,price_efficiency_96b,tree_depth2,compact_deredundant,-0.0002950115700096345,-0.02463749329458298
one_sided_runaway,12H,rolling_vwap_z_96b,tree_depth2,compact_deredundant,0.0,-0.02463749329458298
one_sided_runaway,12H,volume_z_96b,tree_depth2,compact_deredundant,0.0,-0.02463749329458298
one_sided_runaway,12H,high_atr_pct_and_rising_atr_slope,tree_depth2,compact_deredundant,0.0,-0.02463749329458298
one_sided_runaway,12H,ema_spread_high_and_rising_atr,tree_depth2,compact_deredundant,0.0,-0.02463749329458298
one_sided_runaway,12H,low_vwap_displacement_and_low_atr,tree_depth2,compact_deredundant,0.0,-0.02463749329458298
one_sided_runaway,12H,rising_atr_and_high_volume,tree_depth2,compact_deredundant,0.0,-0.02463749329458298
one_sided_runaway,12H,low_atr_pct_and_falling_atr_slope,tree_depth2,compact_deredundant,0.0,-0.02463749329458298
one_sided_runaway,24H,atr_slope_96b,logistic,all_step13,0.0002922070091303658,-0.055205134134568734
one_sided_runaway,24H,rv_slope_96b,logistic,all_step13,-9.610800197942804e-05,-0.055205134134568734
one_sided_runaway,24H,atr_pct_12b,logistic,all_step13,-3.245671124679772e-05,-0.055205134134568734
one_sided_runaway,24H,bollinger_bandwidth_20b,logistic,all_step13,-2.093965860465452e-05,-0.055205134134568734
one_sided_runaway,24H,keltner_width_20b,logistic,all_step13,-1.0615427609050876e-05,-0.055205134134568734
one_sided_runaway,24H,rv_12b,logistic,all_step13,-1.2869869477349916e-06,-0.055205134134568734
one_sided_runaway,24H,price_efficiency_96b,logistic,all_step13,-0.0007298601750256595,-0.055205134134568734
one_sided_runaway,24H,rolling_vwap_z_96b,logistic,all_step13,-2.9601127961492724e-05,-0.055205134134568734
one_sided_runaway,24H,donchian_pos_96b,logistic,all_step13,-1.132762477998317e-05,-0.055205134134568734
one_sided_runaway,24H,volume_z_96b,logistic,all_step13,-1.5804093371346584e-05,-0.055205134134568734
one_sided_runaway,24H,high_atr_pct_and_rising_atr_slope,logistic,all_step13,-4.741114012522807e-05,-0.055205134134568734
one_sided_runaway,24H,ema_spread_high_and_rising_atr,logistic,all_step13,-5.000811037735031e-05,-0.055205134134568734
one_sided_runaway,24H,low_vwap_displacement_and_low_atr,logistic,all_step13,-5.759908656112478e-05,-0.055205134134568734
one_sided_runaway,24H,high_vwap_displacement_and_rising_atr,logistic,all_step13,-0.00011746446436999847,-0.055205134134568734
one_sided_runaway,24H,low_atr_and_mid_donchian,logistic,all_step13,-0.00014778275277665953,-0.055205134134568734
one_sided_runaway,24H,rising_atr_and_high_volume,logistic,all_step13,1.2807535889600152e-05,-0.055205134134568734
one_sided_runaway,24H,low_atr_pct_and_falling_atr_slope,logistic,all_step13,0.0006392007407172995,-0.055205134134568734
one_sided_runaway,24H,low_adx_and_falling_atr,logistic,all_step13,-2.9559173095189406e-06,-0.055205134134568734
upper_breach_only,1H,atr_slope_96b,logistic,step11_individuals,-3.503990599010298e-05,0.011759351461713474
upper_breach_only,1H,rv_slope_96b,logistic,step11_individuals,2.485933227949766e-05,0.011759351461713474
upper_breach_only,1H,atr_pct_12b,logistic,step11_individuals,4.4600254642451764e-05,0.011759351461713474
upper_breach_only,1H,bollinger_bandwidth_20b,logistic,step11_individuals,-0.0003194128959945475,0.011759351461713474
upper_breach_only,1H,keltner_width_20b,logistic,step11_individuals,-3.964593371913461e-05,0.011759351461713474
upper_breach_only,1H,rv_12b,logistic,step11_individuals,-0.00019733916511474603,0.011759351461713474
upper_breach_only,1H,price_efficiency_96b,logistic,step11_individuals,-8.974407256370776e-05,0.011759351461713474
upper_breach_only,1H,rolling_vwap_z_96b,logistic,step11_individuals,-7.97271022384416e-05,0.011759351461713474
upper_breach_only,1H,donchian_pos_96b,logistic,step11_individuals,0.0015720682093016414,0.011759351461713474
upper_breach_only,1H,volume_z_96b,logistic,step11_individuals,0.0008871249021070171,0.011759351461713474
upper_breach_only,2H,atr_slope_96b,logistic,step11_individuals,-4.7327426801635486e-05,0.006570246711190775
upper_breach_only,2H,rv_slope_96b,logistic,step11_individuals,-1.377219189607759e-06,0.006570246711190775
upper_breach_only,2H,atr_pct_12b,logistic,step11_individuals,-3.2155889323953746e-05,0.006570246711190775
upper_breach_only,2H,bollinger_bandwidth_20b,logistic,step11_individuals,0.00031144617826889265,0.006570246711190775
upper_breach_only,2H,keltner_width_20b,logistic,step11_individuals,6.5443016178945435e-06,0.006570246711190775
upper_breach_only,2H,rv_12b,logistic,step11_individuals,-0.00029059809157727656,0.006570246711190775
upper_breach_only,2H,price_efficiency_96b,logistic,step11_individuals,-5.8402934462103984e-05,0.006570246711190775
upper_breach_only,2H,rolling_vwap_z_96b,logistic,step11_individuals,0.000634037748312194,0.006570246711190775
upper_breach_only,2H,donchian_pos_96b,logistic,step11_individuals,0.0005701326261780826,0.006570246711190775
upper_breach_only,2H,volume_z_96b,logistic,step11_individuals,0.00010190004266971697,0.006570246711190775
upper_breach_only,4H,atr_slope_96b,logistic,step11_individuals,-0.00028762526697781454,0.0179424340098715
upper_breach_only,4H,rv_slope_96b,logistic,step11_individuals,0.0003305483633701811,0.0179424340098715
upper_breach_only,4H,atr_pct_12b,logistic,step11_individuals,-1.1975778407558035e-06,0.0179424340098715
upper_breach_only,4H,bollinger_bandwidth_20b,logistic,step11_individuals,-0.0002300845073225921,0.0179424340098715
upper_breach_only,4H,keltner_width_20b,logistic,step11_individuals,0.00011971256420367782,0.0179424340098715
upper_breach_only,4H,rv_12b,logistic,step11_individuals,1.7308114109687578e-05,0.0179424340098715
upper_breach_only,4H,price_efficiency_96b,logistic,step11_individuals,-1.8664068893003982e-05,0.0179424340098715
upper_breach_only,4H,rolling_vwap_z_96b,logistic,step11_individuals,0.0005846957503096717,0.0179424340098715
upper_breach_only,4H,donchian_pos_96b,logistic,step11_individuals,0.0001602687746470599,0.0179424340098715
upper_breach_only,4H,volume_z_96b,logistic,step11_individuals,-6.532249738955276e-06,0.0179424340098715
upper_breach_only,8H,high_atr_pct_and_rising_atr_slope,tree_depth2,step12_interactions,0.0,0.004919324126053337
upper_breach_only,8H,ema_spread_high_and_rising_atr,tree_depth2,step12_interactions,0.0,0.004919324126053337
upper_breach_only,8H,low_vwap_displacement_and_low_atr,tree_depth2,step12_interactions,0.0,0.004919324126053337
upper_breach_only,8H,high_vwap_displacement_and_rising_atr,tree_depth2,step12_interactions,0.0,0.004919324126053337
upper_breach_only,8H,low_atr_and_mid_donchian,tree_depth2,step12_interactions,0.0,0.004919324126053337
upper_breach_only,8H,rising_atr_and_high_volume,tree_depth2,step12_interactions,0.0,0.004919324126053337
upper_breach_only,8H,low_atr_pct_and_falling_atr_slope,tree_depth2,step12_interactions,0.0,0.004919324126053337
upper_breach_only,8H,low_adx_and_falling_atr,tree_depth2,step12_interactions,0.0,0.004919324126053337
