target,horizon,regime,n,positives,base_rate,brier,brier_skill_vs_train_base,log_loss,auc,pr_auc,ece,calibration_intercept,calibration_slope
up_excursion_ge_1_0_atr,2H,NORMAL_RANGE,176,128,0.7272727272727273,0.19955865115503268,-0.004326357438336759,0.5905038641025476,0.5208333333333334,0.728971600232002,0.025025199869540615,-0.009849306274837035,0.8762566327256328
up_excursion_ge_1_0_atr,4H,LOW_VOL_RANGE,579,494,0.853195164075993,0.12516019647813112,0.006817031404508955,0.41667700530828794,0.5430816861157418,0.854158864458527,0.009930211692738364,0.02823608400862522,1.0025243237844557
up_excursion_ge_1_0_atr,4H,NORMAL_RANGE,176,149,0.8465909090909091,0.13199160463884047,-0.01283574972191226,0.4361885863081319,0.5150385284613472,0.8003085042777524,0.043179036861220835,0.06347914120527037,0.9553560148022517
up_excursion_ge_1_0_atr,8H,LOW_VOL_RANGE,579,530,0.9153713298791019,0.07760771464827454,0.019832113095743176,0.29032691336536803,0.5619946091644205,0.9277159840056918,0.017650921040767743,0.04732600658172006,1.0703188035975475
up_excursion_ge_1_0_atr,8H,NORMAL_RANGE,176,161,0.9147727272727273,0.07779575361614093,0.022982345700102602,0.2894726809397235,0.6472049689440994,0.9388169927536155,0.022498106569462946,0.043475551936670416,1.1068526466234692
up_excursion_ge_1_0_atr,12H,LOW_VOL_RANGE,579,543,0.9378238341968912,0.058528090066307145,0.032338795807659526,0.23467346044435314,0.5432780847145487,0.9397407859861552,0.01674248288782776,0.04468802222568675,1.0820341050309905
up_excursion_ge_1_0_atr,12H,NORMAL_RANGE,176,165,0.9375,0.058493467074996565,0.03694546436272961,0.23299583556794856,0.6672176308539944,0.9544699628774925,0.02095568211153165,0.039122715697311204,1.1199848693827035
up_excursion_ge_1_0_atr,24H,LOW_VOL_RANGE,579,561,0.9689119170984456,0.030482828441516358,0.05026843916520285,0.14294274615097036,0.563973063973064,0.973373442010973,0.023755361868301517,0.06193132344900182,1.186417282693909
up_excursion_ge_1_0_atr,24H,NORMAL_RANGE,176,171,0.9715909090909091,0.028218362584192382,0.0537713262255034,0.13542613014250918,0.8409356725146199,0.9949294303263291,0.032552537587892894,0.08181238400094394,1.2694064269628607
down_excursion_ge_1_0_atr,1H,LOW_VOL_RANGE,579,353,0.6096718480138169,0.23860227745580484,0.008323511767273417,0.6711833331881014,0.5536864799819499,0.6489121564942348,0.05039682781532615,-0.13084370068916362,0.8544174502463354
down_excursion_ge_1_0_atr,1H,NORMAL_RANGE,176,125,0.7102272727272727,0.19706876821970756,0.05359803531579754,0.5818806179004666,0.6743529411764706,0.8194462929093242,0.08668186824160401,0.1462780800025381,1.2589579756892293
down_excursion_ge_1_0_atr,2H,LOW_VOL_RANGE,579,433,0.7478411053540587,0.18661243168169955,0.010860082607692778,0.5595696063359282,0.5758328324211459,0.78917464979806,0.014002645131971275,-0.01354085561228971,0.9795300478800275
down_excursion_ge_1_0_atr,2H,NORMAL_RANGE,176,136,0.7727272727272727,0.1677444464753678,0.04616249973390385,0.5146613242841468,0.6941176470588235,0.8744688511972271,0.028084691052538635,-0.001927812267722662,1.1903106174674445
down_excursion_ge_1_0_atr,4H,LOW_VOL_RANGE,579,483,0.8341968911917098,0.13661690950433178,0.012367889971293788,0.4428778456042557,0.5934049344375432,0.8748710676292614,0.012536454164355885,-0.020219161343451423,0.9985777972542957
down_excursion_ge_1_0_atr,4H,NORMAL_RANGE,176,149,0.8465909090909091,0.12573051780323308,0.03388695734899738,0.4139116928366016,0.6900323141933881,0.9100539200186786,0.046199245288209526,-0.023429913342528096,1.1023908436375724
down_excursion_ge_1_0_atr,8H,LOW_VOL_RANGE,579,512,0.8842832469775475,0.10127481535525024,0.010437142390444465,0.35462444615859334,0.5419776119402985,0.8983931236253009,0.00723903173399968,0.012187290125457722,1.00879249013126
down_excursion_ge_1_0_atr,8H,NORMAL_RANGE,176,157,0.8920454545454546,0.09162705399160016,0.048662833182374965,0.3226928588626068,0.7237680187730473,0.940526019580116,0.03305668927747064,-0.04286072568526001,1.082099743932657
down_excursion_ge_1_0_atr,12H,LOW_VOL_RANGE,579,527,0.9101899827288429,0.08125240217367545,0.006028440091314091,0.2997900568145385,0.5488979710991096,0.9204483495037632,0.000995179169603455,-0.004526304196528605,0.9979588728870353
down_excursion_ge_1_0_atr,12H,NORMAL_RANGE,176,165,0.9375,0.05773502117478129,0.02615176382630746,0.22993480068600122,0.6986225895316804,0.9618879608234231,0.027269072956285445,0.036122927713975975,1.173776573767903
down_excursion_ge_1_0_atr,24H,LOW_VOL_RANGE,579,548,0.9464594127806563,0.05045745574944375,0.004851208426450815,0.20708840389954505,0.600247233341182,0.9609473912979949,0.010950290476013036,0.018462558214734984,1.0715337301889232
down_excursion_ge_1_0_atr,24H,NORMAL_RANGE,176,168,0.9545454545454546,0.04274227555761522,0.019019893383473208,0.1805114985247809,0.796875,0.9836741505605305,0.020303366684889412,0.02591677355191158,1.157768525094456
mean_reversion,1H,LOW_VOL_RANGE,579,215,0.37132987910189985,0.24288049294492964,-0.009153894418419961,0.6845362830074957,0.568323536928188,0.4217609072810197,0.11357834781219293,0.24284629519270212,0.7088511968624139
mean_reversion,1H,NORMAL_RANGE,176,68,0.38636363636363635,0.2498965491535516,-0.011303707105363436,0.7040348461018159,0.6206427015250545,0.48332092244965436,0.15403747372357865,0.3620159514558745,0.6713146619924145
mean_reversion,2H,LOW_VOL_RANGE,579,280,0.4835924006908463,0.2613719073974689,-0.016257627649095552,0.717544851425696,0.5532130912565695,0.5089707138188638,0.12025776499461624,0.36058466857490623,0.7436197147943999
mean_reversion,2H,NORMAL_RANGE,176,91,0.5170454545454546,0.2717211368622488,-0.028985354680310715,0.7407907519703417,0.626115061409179,0.5837018306699386,0.1885905721050203,0.5970542668162173,0.7460097736667219
mean_reversion,4H,LOW_VOL_RANGE,579,358,0.6183074265975821,0.26541152282819674,-0.07277906500679654,0.7246832418066947,0.5119441846356075,0.6210674261017086,0.16664922694653928,0.6151760059862038,0.7820209056902009
mean_reversion,4H,NORMAL_RANGE,176,109,0.6193181818181818,0.2641204830095129,-0.06766130289451477,0.7214465333543264,0.6279611118718335,0.679959731519047,0.19952137086254929,0.7432710291966464,0.9433138058459067
mean_reversion,8H,LOW_VOL_RANGE,579,406,0.7012089810017271,0.24070123468963076,-0.10863866758317231,0.6745006870342919,0.5004983057604145,0.6887638147827188,0.1724780585717745,0.6896933743230557,1.015244909240683
mean_reversion,8H,NORMAL_RANGE,176,122,0.6931818181818182,0.2395814992753829,-0.09425431110438298,0.6722426149270091,0.6510321797207043,0.7640749050275067,0.19007876574545973,0.7364089901803362,1.1848314249818641
mean_reversion,12H,LOW_VOL_RANGE,579,439,0.7582037996545768,0.20975438164771587,-0.08783442126378072,0.6115473361738226,0.5262284412626098,0.7761326572585817,0.16154134241498036,0.620343408596209,1.2177387182923727
mean_reversion,12H,NORMAL_RANGE,176,134,0.7613636363636364,0.21178085483604844,-0.10416341040456789,0.6158970207202288,0.6654228855721394,0.8695417466569625,0.18310922049234238,0.7037019926181999,1.2972953393763351
mean_reversion,24H,LOW_VOL_RANGE,579,453,0.7823834196891192,0.17579893705690644,-0.007155001175314757,0.5380995641228067,0.5982164756999194,0.7913029384005441,0.08505967058604746,0.2418984156047287,1.2429870128646279
mean_reversion,24H,NORMAL_RANGE,176,146,0.8295454545454546,0.15952709954668662,-0.03526619235416173,0.5041004028400499,0.6579908675799087,0.9089930843340426,0.14622161373700537,0.4616579341666329,1.4382065290304367
upside_breakout,1H,LOW_VOL_RANGE,579,381,0.6580310880829016,0.22176499255684926,0.016537463529556762,0.634431609038967,0.5726424348471593,0.7244465671101099,0.015113780644598496,0.05035970531915511,1.0262137523856378
upside_breakout,1H,NORMAL_RANGE,176,117,0.6647727272727273,0.22501886462286008,-0.006098172438682825,0.6415378696179243,0.5541069100391134,0.7300352671718414,0.042061705446414084,0.1825941903434765,0.9625859574884749
upside_breakout,2H,LOW_VOL_RANGE,579,389,0.6718480138169257,0.22088126803524968,0.010268688082979982,0.6340204274087821,0.5450412664050873,0.6938690841379282,0.029183989126655284,0.11129517796336795,0.9806289959615434
upside_breakout,2H,NORMAL_RANGE,176,111,0.6306818181818182,0.22255457140559257,0.04499321310979121,0.6360291015348221,0.6410256410256411,0.752179822507287,0.021821774787849885,-0.0027092790987132136,1.1243913015140015
upside_breakout,4H,LOW_VOL_RANGE,579,396,0.6839378238341969,0.21897668655757674,0.01245131103131425,0.6298669913047884,0.5213473533145664,0.6889711748469749,0.04439158438331576,0.1418951856642316,0.9403797433201825
upside_breakout,4H,NORMAL_RANGE,176,109,0.6193181818181818,0.23179453525789936,0.017251461942151436,0.6561487879937531,0.6256333013829933,0.6080310238245387,0.019040119572403626,-0.019762920480394477,0.909087079319544
upside_breakout,8H,LOW_VOL_RANGE,579,410,0.7081174438687392,0.20823183402549011,0.025872206211706605,0.607857478266817,0.534781353730697,0.7178608464528208,0.04154909746562737,0.1726844055827058,0.9608097917773075
upside_breakout,8H,NORMAL_RANGE,176,100,0.5681818181818182,0.22948072190024177,0.07641466686796916,0.6500750336897444,0.7644736842105263,0.8035877031557463,0.09038849900541378,-0.310650473038037,1.1371953640801842
upside_breakout,12H,LOW_VOL_RANGE,579,423,0.7305699481865285,0.1849167984290302,0.09750961589138651,0.555729654564406,0.5777262532581682,0.8198597423908608,0.03255360820357979,-0.08837349836026999,1.1446667798319639
upside_breakout,12H,NORMAL_RANGE,176,105,0.5965909090909091,0.23522779296832752,0.030486792403576324,0.6641790445276746,0.6119382964453387,0.6884955748937936,0.10431148468229186,-0.33775283725592,0.9201962259296621
upside_breakout,24H,LOW_VOL_RANGE,579,435,0.7512953367875648,0.17295410271239536,0.1068852528214963,0.5278985306751087,0.6563378033205619,0.8356917950897058,0.03537533602758471,-0.04447164978789937,1.1878468947135599
upside_breakout,24H,NORMAL_RANGE,176,126,0.7159090909090909,0.18872924851584855,0.0820587873780817,0.5608101977650617,0.7649206349206349,0.9008554633437773,0.07156051133884726,0.04588232714172505,1.2373315236031428
downside_breakdown,1H,LOW_VOL_RANGE,579,386,0.6666666666666666,0.2199130457410572,0.013462434202945128,0.6307876174406989,0.5652500738274853,0.7230139614010147,0.022987166996296406,-0.0483565304938541,0.9467451884391014
downside_breakdown,1H,NORMAL_RANGE,176,121,0.6875,0.20894203502707515,0.03742392886411783,0.6068476735787832,0.62854996243426,0.8020731322483919,0.011372597870958404,0.006024527723746242,1.0823135215439137
downside_breakdown,2H,LOW_VOL_RANGE,579,378,0.6528497409326425,0.2231540444591143,0.01863126466148879,0.637920894262364,0.5612940588064966,0.7097821607593351,0.0038673118694233224,-0.01727406474815309,1.0158224197274257
downside_breakdown,2H,NORMAL_RANGE,176,108,0.6136363636363636,0.23335970914678172,0.01629412913192685,0.659336205643328,0.6064814814814815,0.6761356089965046,0.03233063758043187,-0.12400666261527932,0.9942904868418547
downside_breakdown,4H,LOW_VOL_RANGE,579,366,0.6321243523316062,0.22824081466194387,0.0187071646350766,0.6482396748612611,0.5568126427050463,0.7167494454654039,0.02306979469516717,-0.09590514462254653,1.0111925163257132
downside_breakdown,4H,NORMAL_RANGE,176,111,0.6306818181818182,0.2297554906446292,0.013896541344932456,0.6522258255358641,0.5801801801801801,0.7100688148603177,0.0534323239742922,-0.07576403143244932,0.9841944106300419
downside_breakdown,8H,LOW_VOL_RANGE,579,363,0.6269430051813472,0.23274808381020978,0.00924096267225738,0.6582653509852627,0.4674523007856341,0.6880136684250256,0.02330536867224448,-0.08191727040510695,0.9788881801916022
downside_breakdown,8H,NORMAL_RANGE,176,108,0.6136363636363636,0.23057878862578277,0.035851976718109024,0.6536994353276483,0.51130174291939,0.7121820921850348,0.029669112928332818,-0.14342969569489733,1.0678042897184121
downside_breakdown,12H,LOW_VOL_RANGE,579,370,0.6390328151986183,0.22893970484797924,0.009925197099653671,0.650405191404153,0.493805767489978,0.6815910977423956,0.021274174329845547,-0.0794821616056129,0.9912498421165727
downside_breakdown,12H,NORMAL_RANGE,176,109,0.6193181818181818,0.22969207395485994,0.03350152492861069,0.6518322710743787,0.48418458167876216,0.7442184594339026,0.03434161734752215,-0.15774794383685956,1.0536497138778589
downside_breakdown,24H,LOW_VOL_RANGE,579,389,0.6718480138169257,0.21726438006314458,0.01454689624567862,0.6260952639223248,0.49787579488567174,0.6872854896090383,0.015800197865476776,-0.004280192434051684,1.0448764739247471
downside_breakdown,24H,NORMAL_RANGE,176,110,0.625,0.218562474272892,0.07546622317609553,0.628497699669703,0.5873278236914601,0.8040541632344462,0.06071477947378617,-0.20286979453877102,1.1921004513534272
trend_continuation,1H,LOW_VOL_RANGE,579,153,0.26424870466321243,0.19187267601053312,0.04271548207232967,0.5714332383686986,0.5246709012243395,0.3564653384053383,0.018398766409408913,-0.027823127323366593,1.057159559416522
trend_continuation,1H,NORMAL_RANGE,176,59,0.3352272727272727,0.2264101381556124,-0.01577927716070726,0.6460592156581346,0.4706649282920469,0.39247834041908414,0.07194014797708609,0.059799515588165306,0.8320484270691165
trend_continuation,2H,LOW_VOL_RANGE,579,173,0.2987910189982729,0.21100346854360721,0.019239570112947746,0.6131937404735677,0.5139525612916085,0.33200988912252405,0.03953952403067734,-0.1263562355979777,1.0760580411203342
trend_continuation,2H,NORMAL_RANGE,176,56,0.3181818181818182,0.2175333496763204,0.01137647476237269,0.6268776553729309,0.5001488095238096,0.36250879913516104,0.019914535946501166,-0.0663266587471293,1.0297884987013315
trend_continuation,4H,LOW_VOL_RANGE,579,201,0.3471502590673575,0.22744452480134705,0.0050692075360107,0.6474206212504668,0.4279791518597489,0.44132085404394844,0.02225746810745899,-0.07636585435028936,1.0311766538044567
trend_continuation,4H,NORMAL_RANGE,176,57,0.32386363636363635,0.22203700353801248,0.006767629198385694,0.6364469142383489,0.34498009730207874,0.39831047652964047,0.04366069021550345,-0.15574311834743182,1.0501046797017655
trend_continuation,8H,LOW_VOL_RANGE,579,194,0.33506044905008636,0.23332057088721553,-0.012995356000648384,0.6596343498033349,0.48836524300441825,0.3523454861561226,0.10234509334816266,-0.38575228326553856,1.0912711660498393
trend_continuation,8H,NORMAL_RANGE,176,44,0.25,0.22281338716748633,-0.026636280711151983,0.6385152895823754,0.38980716253443526,0.2779928818866551,0.1895457990193309,-0.7335466927058665,1.1574231146447065
trend_continuation,12H,LOW_VOL_RANGE,579,180,0.31088082901554404,0.2396413573677186,-0.05805345994847899,0.6724064845855255,0.5529518240044556,0.27142270332214785,0.15939309228668774,-0.6282418014132332,1.074757226859096
trend_continuation,12H,NORMAL_RANGE,176,38,0.2159090909090909,0.23399493895308912,-0.10583041827895445,0.6611003136943728,0.469488939740656,0.1868818520522085,0.25435808896217105,-1.0499434178235074,1.1249045319174515
trend_continuation,24H,LOW_VOL_RANGE,579,182,0.3143350604490501,0.2442109604507253,-0.038594346352011755,0.6815650885587744,0.5655327040717469,0.2797488274846299,0.16935887998325672,,
trend_continuation,24H,NORMAL_RANGE,176,72,0.4090909090909091,0.24730114947540818,-0.014423168197956304,0.6877476590550496,0.4951923076923077,0.42672178651080483,0.07460303134139773,,
