event,horizon,feature,n,true_mean,false_mean,point_biserial,spearman,univariate_auc_positive_orientation,orientation,classification
trend_continuation,1H,vwap_deviation_pct,4015,-0.00011822107633937264,-0.00020861401345436382,0.0033295112515275595,0.003912385997577679,0.5023876419291216,weak_flat,WEAK
trend_continuation,1H,vwap_zscore,4015,0.3641323088574471,0.37147553002893857,-0.0005625498410163202,0.0005760456856628539,0.5003515478362897,weak_flat,WEAK
trend_continuation,1H,atr,4015,3.8081587535530073,3.4971071159840914,0.06919567430670123,0.09511455198195332,0.5580462867621169,higher_feature_higher_event,CONDITIONAL
trend_continuation,1H,atr_pct,4015,0.002131507435226748,0.001957125762139081,0.06577831918685477,0.09452419063446268,0.5576860056791055,higher_feature_higher_event,CONDITIONAL
trend_continuation,1H,realized_volatility,4015,50.163333987885736,47.05669387419437,0.0701170743977365,0.07540883234137444,0.5460203287804007,weak_flat,CONDITIONAL
trend_continuation,1H,volume,4015,110547.0788504053,108282.31188863807,0.008565271355550515,0.04029207890810515,0.5245893571942268,weak_flat,WEAK
trend_continuation,1H,volume_zscore,4015,0.25875431921862957,0.3146327530769487,-0.020745831351183117,-0.004123633035301045,0.49748343871451045,weak_flat,WEAK
trend_continuation,2H,return_5m,4015,1.4313449386792488e-05,-3.8149063439173135e-05,0.014115288547949993,0.011952081527506426,0.5071448598826964,weak_flat,WEAK
trend_continuation,2H,return_15m,4015,-3.9070350317669666e-05,-1.2741811767196068e-05,-0.0046078549052421276,-0.010836001364051858,0.4935223147021018,weak_flat,WEAK
trend_continuation,2H,return_1h,4015,-8.058759846643067e-05,4.5958057184174763e-05,-0.010579222623289435,-0.02247166491581009,0.4865665940258613,weak_flat,WEAK
trend_continuation,2H,return_4h,4015,-7.750554819553638e-05,1.588500934390094e-05,-0.004092095690818056,-0.009515458160184601,0.49431172482187397,weak_flat,WEAK
trend_continuation,2H,vwap,4015,1815.2953875843739,1816.8165200605338,-0.00543409617426635,-0.009240447486109962,0.4944761243009032,weak_flat,WEAK
trend_continuation,2H,vwap_deviation_pct,4015,-0.0001281815584761052,-0.00020740350905864685,0.002978983700860206,-0.002992632282402576,0.49821102508661563,weak_flat,WEAK
trend_continuation,2H,vwap_zscore,4015,0.31154875547509536,0.4027834266396391,-0.007135278276528765,-0.009602678367578466,0.4942595851812757,weak_flat,WEAK
trend_continuation,2H,atr,4015,3.658218849072919,3.5693080357142866,0.020191921255575986,0.047097582272633116,0.5281546078673397,weak_flat,WEAK
trend_continuation,2H,atr_pct,4015,0.0020435734907259862,0.0019998821537416268,0.016824953526601325,0.04588050164762385,0.5274270470661343,weak_flat,WEAK
trend_continuation,2H,realized_volatility,4015,49.095863067869,47.52483708751914,0.03619868678071321,0.04570027620905537,0.5273193095434696,weak_flat,WEAK
trend_continuation,2H,volume,4015,110653.62273032952,108103.17800632911,0.009847140347879512,0.02847650936594234,0.5170230606181846,weak_flat,WEAK
trend_continuation,2H,volume_zscore,4015,0.2928702769849465,0.29743883187563075,-0.0017315780499886017,0.011179762205323407,0.5066831846466848,weak_flat,WEAK
trend_continuation,4H,return_5m,4015,-2.041801533698487e-05,-1.76153865605161e-05,-0.0007629366039674562,0.0036597811136143367,0.5021623354990471,weak_flat,WEAK
trend_continuation,4H,return_15m,4015,-3.777055265787432e-05,-1.2569296350758896e-05,-0.004462481581527267,-0.012587104333252193,0.4925630575075738,weak_flat,WEAK
trend_continuation,4H,return_1h,4015,-2.9885869447478612e-05,1.791198407496922e-05,-0.004042938293539436,-0.010280444886250795,0.49392591876520536,weak_flat,WEAK
trend_continuation,4H,return_4h,4015,-0.00015209473967805624,6.794097653476824e-05,-0.009754796118634522,-0.019022605338563092,0.48876071487783496,weak_flat,WEAK
trend_continuation,4H,vwap,4015,1818.3331301508433,1814.9021057035789,0.012401273831488977,0.008390961132566536,0.5049577017967576,weak_flat,WEAK
trend_continuation,4H,vwap_deviation_pct,4015,0.0002473215715606593,-0.00045437035866541914,0.026696312693915453,0.015827064490796038,0.5093512369827196,weak_flat,WEAK
trend_continuation,4H,vwap_zscore,4015,0.5886584393718067,0.22631080907545112,0.028672042552363126,0.019027663304177246,0.5112422735680536,weak_flat,WEAK
trend_continuation,4H,atr,4015,3.561644980572876,3.6286037093555588,-0.015385530074380278,-0.01109236040099685,0.49344620823387003,weak_flat,WEAK
trend_continuation,4H,atr_pct,4015,0.0019834010939497196,0.0020372796778282123,-0.02099214965941649,-0.011818509099129647,0.49301717135021106,weak_flat,WEAK
trend_continuation,4H,realized_volatility,4015,47.67121029680463,48.389545217716304,-0.016746290888999066,-0.008343020323076562,0.4950706234729691,weak_flat,WEAK
trend_continuation,4H,volume,4015,108520.04743833018,109390.540673788,-0.003400492456663525,0.0007793680240819304,0.5004604805317043,weak_flat,WEAK
trend_continuation,4H,volume_zscore,4015,0.2950697077565002,0.2961866314277663,-0.0004283205609829827,0.019226023901241274,0.5113594726198588,weak_flat,WEAK
trend_continuation,8H,return_5m,4015,-1.990232743906431e-05,-1.7852667589291256e-05,-0.0005641259578769599,0.00040065245179556286,0.5002341339307096,weak_flat,WEAK
trend_continuation,8H,return_15m,4015,-3.083528924797304e-05,-1.638542934255229e-05,-0.0025869575175302903,-0.005444471822288385,0.4968183461348581,weak_flat,WEAK
trend_continuation,8H,return_1h,4015,-7.366957413853934e-05,5.235784165449208e-05,-0.010777677026092532,-0.006287970967740437,0.49632541921667583,weak_flat,WEAK
trend_continuation,8H,return_4h,4015,-0.00037607166181183034,0.00024292500584525243,-0.02774500079680953,-0.025431382832154358,0.4851383423927827,weak_flat,WEAK
trend_continuation,8H,vwap,4015,1818.9554244820717,1814.2748268787393,0.017104689923042708,0.010876760626887395,0.5063561896520429,weak_flat,WEAK
trend_continuation,8H,vwap_deviation_pct,4015,-0.00010862357087799784,-0.00022889898557992464,0.004626505434539045,-0.008141366041362941,0.49524232734719903,weak_flat,WEAK
trend_continuation,8H,vwap_zscore,4015,0.42483434041452217,0.32811286723599237,0.007737978609573465,0.0013920583132439974,0.5008134946561028,weak_flat,WEAK
trend_continuation,8H,atr,4015,3.567511995959257,3.627659312214964,-0.013973105327020318,-0.012807589733434743,0.4925154678382346,weak_flat,WEAK
trend_continuation,8H,atr_pct,4015,0.0019845085134985894,0.002039165193253351,-0.02153056380572229,-0.012697746907899701,0.49257965765094264,weak_flat,WEAK
trend_continuation,8H,realized_volatility,4015,47.82589395484497,48.31224956764352,-0.011463493748354961,0.0007508414527059811,0.5004387786801354,weak_flat,WEAK
trend_continuation,8H,volume,4015,106280.76664702417,111073.47282139775,-0.01892904199958204,-0.01659420517108012,0.49030263526509504,weak_flat,WEAK
trend_continuation,8H,volume_zscore,4015,0.2809511276610316,0.3065786907754268,-0.009936287620439233,0.0008669913182172772,0.500506654640504,weak_flat,WEAK
trend_continuation,12H,return_5m,4015,-6.635243964760062e-05,1.6474893418249197e-05,-0.022812443742371,-0.027204228908502357,0.48411346700332103,weak_flat,WEAK
trend_continuation,12H,return_15m,4015,-8.388665672268252e-05,2.2867789215699398e-05,-0.019125617861558634,-0.01732748587910428,0.48988120291819004,weak_flat,WEAK
trend_continuation,12H,return_1h,4015,-0.00011524129452232655,8.356425209922065e-05,-0.017013453315161353,-0.004842713788154015,0.4971719815980792,weak_flat,WEAK
trend_continuation,12H,return_4h,4015,-0.0001493093107415597,7.779481922032043e-05,-0.010186507413250346,0.007510988151662033,0.5043862210007529,weak_flat,WEAK
trend_continuation,12H,vwap,4015,1814.5749623594302,1817.4930785040299,-0.010671373387313422,-0.0074014402248521165,0.4956777521264718,weak_flat,WEAK
trend_continuation,12H,vwap_deviation_pct,4015,6.861801626848124e-05,-0.00036032238376277893,0.01651113806771163,0.015871842126722404,0.5092687414607299,weak_flat,WEAK
trend_continuation,12H,vwap_zscore,4015,0.6225689369473993,0.18164005868523658,0.03530018720451602,0.0316945615736957,0.5185087965588551,weak_flat,WEAK
trend_continuation,12H,atr,4015,3.6344854295762863,3.5784105673451716,0.013036131622081329,-0.0007022804745334093,0.4995898865593983,weak_flat,WEAK
trend_continuation,12H,atr_pct,4015,0.002032761174685387,0.002003726852037724,0.01144531363647781,0.0013902153082977252,0.5008118494478764,weak_flat,WEAK
trend_continuation,12H,realized_volatility,4015,48.583831095593624,47.75414495023251,0.019569545852297584,0.03976241833001136,0.5232202142896673,weak_flat,WEAK
trend_continuation,12H,volume,4015,109094.44783118405,109013.27111303595,0.00032083605130836523,-0.004340184387786851,0.49746544562614203,weak_flat,WEAK
trend_continuation,12H,volume_zscore,4015,0.30360852832757285,0.2899382068130666,0.0053039499149511804,0.025488150080085124,0.5148844142676321,weak_flat,WEAK
trend_continuation,24H,return_5m,4015,-1.8448601303012255e-05,-1.8945670398467868e-05,0.000137937993594861,-0.005608481170136407,0.4967493593244549,weak_flat,WEAK
trend_continuation,24H,return_15m,4015,-2.0901798342216433e-05,-2.38267940958096e-05,0.0005279876357382964,0.014440556238001143,0.5083696682891112,weak_flat,WEAK
trend_continuation,24H,return_1h,4015,3.851420619974539e-05,-3.396121882313298e-05,0.006249190400806063,0.016176292913724116,0.5093756939401396,weak_flat,WEAK
trend_continuation,24H,return_4h,4015,-7.845035657358841e-05,3.138697634654733e-05,-0.004963856998068154,-0.00045000662381068646,0.49973917853491856,weak_flat,WEAK
trend_continuation,24H,vwap,4015,1815.484472239362,1816.8975894600374,-0.005206728600630177,-0.007390377234250342,0.4957165763419177,weak_flat,WEAK
trend_continuation,24H,vwap_deviation_pct,4015,-0.00011302015866933555,-0.00023259255395177394,0.004637458060046316,0.004958701941341536,0.5028740374862712,weak_flat,WEAK
trend_continuation,24H,vwap_zscore,4015,0.4488035597896807,0.30208341756482104,0.01183497142420413,0.006468359828120797,0.5037490272334619,weak_flat,WEAK
trend_continuation,24H,atr,4015,3.8037411250682696,3.4333022632129784,0.08676929563435354,0.07865581221909643,0.5455884912466016,weak_flat,CONDITIONAL
trend_continuation,24H,atr_pct,4015,0.002127683144434179,0.0019224853607643741,0.08150001233309617,0.07779807702557562,0.5450913550312786,weak_flat,CONDITIONAL
trend_continuation,24H,realized_volatility,4015,49.1124319999567,47.26349521394179,0.04393979046687459,0.06007221688826806,0.5348175400059616,weak_flat,WEAK
trend_continuation,24H,volume,4015,113548.45221190606,105274.52152014652,0.03294826581527909,0.035961051924931084,0.5208428359370467,weak_flat,WEAK
trend_continuation,24H,volume_zscore,4015,0.29144269115125643,0.299355266190595,-0.0030931966876977107,0.0006786772951997074,0.5003933577800317,weak_flat,WEAK
trend_continuation,ALL,return_5m,24090,-1.4210605717936864e-05,-2.1736550355960325e-05,0.002055042076187172,-0.0017599571772606787,0.4989633473951526,weak_flat,WEAK
trend_continuation,ALL,return_15m,24090,-3.170313145511503e-05,-1.6328246115593004e-05,-0.0027308821264636824,-0.0052835909521521595,0.4968878468907334,weak_flat,WEAK
trend_continuation,ALL,return_1h,24090,-6.266681056024708e-05,4.042602598943212e-05,-0.008746897395373264,-0.009955949358816506,0.494135722116265,weak_flat,WEAK
trend_continuation,ALL,return_4h,24090,-0.00014979480052867115,6.903938043338289e-05,-0.009731437495110708,-0.00956797446264462,0.49436424799257334,weak_flat,WEAK
trend_continuation,ALL,vwap,24090,1815.7903871054366,1816.5628906697075,-0.0028007851857390306,-0.004913738453991483,0.4971056976083821,weak_flat,WEAK
trend_continuation,ALL,vwap_deviation_pct,24090,-2.4249751315724337e-05,-0.0002810133699789886,0.009798850018630815,0.004908038315687651,0.5028909448820394,weak_flat,WEAK
trend_continuation,ALL,vwap_zscore,24090,0.46514911846448515,0.30463458363040574,0.012740439084361408,0.008334771459341106,0.5049093677236248,weak_flat,WEAK
trend_continuation,ALL,atr,24090,3.6709342138346184,3.556256620172843,0.026431429933182187,0.03224462456708002,0.5189928075329372,weak_flat,WEAK
trend_continuation,ALL,atr_pct,24090,0.002049735567732281,0.0019935263906509697,0.021967710305042416,0.032054070043331405,0.518880567709529,weak_flat,WEAK
trend_continuation,ALL,realized_volatility,24090,48.70222558909883,47.70807444182052,0.02324774821250205,0.035234527980780854,0.5207539289193269,weak_flat,WEAK
trend_continuation,ALL,volume,24090,109794.52562377058,108547.9386736886,0.004884676597515115,0.013861128657653808,0.5081645163049382,weak_flat,WEAK
trend_continuation,ALL,volume_zscore,24090,0.2879692205699227,0.30095254047982656,-0.00499422391376696,0.008912458552825582,0.5052496384059035,weak_flat,WEAK
