target,horizon,fold,model_family,feature_set,n,positives,base_rate,brier,brier_skill_vs_train_base,log_loss,auc,pr_auc,ece,calibration_intercept,calibration_slope
upside_breakout,8H,3,logistic,step11_individuals,631,420,0.6656101426307448,0.2153381947562316,0.04194990221851913,0.6216341315905478,0.6218912209433537,0.7393271150455558,0.02038394369587221,0.036249860075690386,0.9179973238434805
upside_breakout,12H,1,tree_depth2,step11_individuals,631,454,0.7194928684627575,0.2115683211499487,0.017746085164695002,0.6125052918380492,0.5981358421065731,0.7675424380974599,0.09422246882636191,0.48161809588956406,0.7962147514237788
upside_breakout,12H,2,tree_depth2,step11_individuals,631,415,0.6576862123613312,0.20921271237935282,0.07371341274035226,0.6074384864766034,0.6362115127175368,0.7633344849876531,0.03761073207735026,-0.17165971856138304,1.025666864575731
upside_breakout,12H,3,tree_depth2,step11_individuals,631,433,0.6862123613312203,0.19416223759249543,0.10754244547970282,0.5747443240624748,0.6644971656519001,0.7511222440667759,0.02371896724749088,-0.15736932189843644,1.0916853229371144
upside_breakout,24H,1,logistic,step11_individuals,631,516,0.8177496038034865,0.2040876316861284,-0.03521734262647791,0.5992926339185085,0.5379002359285473,0.8206327888057586,0.199857385242832,1.0137903395039332,0.6527571340166051
upside_breakout,24H,2,logistic,step11_individuals,631,432,0.6846275752773375,0.20202429461300853,0.06787862923395582,0.5918302442521608,0.6624906942117997,0.8119845422777333,0.059693776663471705,-0.15701254049231173,0.9652449667519266
upside_breakout,24H,3,logistic,step11_individuals,631,443,0.7020602218700476,0.1851069116664976,0.1205223626134041,0.5481771132510741,0.77152874501705,0.896165046109765,0.10794721818153445,-0.27606335629802575,1.145729875088301
downside_breakdown,1H,1,logistic,step11_individuals,631,395,0.6259904912836767,0.2310922316558912,0.014790329138859137,0.65406912025688,0.561531860115855,0.6952717954324903,0.03143349024073422,-0.10298739869138349,0.9721172018328766
downside_breakdown,1H,2,logistic,step11_individuals,631,430,0.6814580031695721,0.21539717935977418,0.014932569673706042,0.6218153338799381,0.5764780747425663,0.7414091033951248,0.04177974349558193,0.13854155595834805,1.0637177219988418
downside_breakdown,1H,3,logistic,step11_individuals,631,419,0.6640253565768621,0.2149412797761195,0.03742472381062867,0.6202992876864182,0.6305331652181745,0.752524675999762,0.0294472389206385,-0.011485519137225984,1.10703323013528
downside_breakdown,2H,1,logistic,step11_individuals,631,386,0.6117274167987322,0.23811182242455495,-0.0007483085786048616,0.6695272289014048,0.5186528497409326,0.6263252378323173,0.033084858780102956,-0.0899755582717833,0.9054998070581017
downside_breakdown,2H,2,logistic,step11_individuals,631,406,0.6434231378763867,0.22559649307923696,0.017862414214841915,0.6434303740574454,0.5749644225506294,0.6861852232473662,0.009884843601057259,0.024230448550505754,1.0400194458820557
downside_breakdown,2H,3,logistic,step11_individuals,631,395,0.6259904912836767,0.22369430765561552,0.04461809079717227,0.638753558305502,0.6521883715940785,0.7348427462585946,0.04886962697202134,-0.1059386162388925,1.1389531838231775
downside_breakdown,4H,1,tree_depth2,compact_deredundant,631,376,0.595879556259905,0.24627118146982355,-0.005885379660293788,0.6869630358756533,0.5109303295786399,0.6314820536088531,0.07384785719626254,-0.16481276670916006,0.8007302776820804
downside_breakdown,4H,2,tree_depth2,compact_deredundant,631,407,0.6450079239302694,0.2289542687538294,0.00010129051477869577,0.6501603343253294,0.5602184977184977,0.6737485058679744,0.02079981536315897,0.0437724151516794,0.9329552178495986
downside_breakdown,4H,3,tree_depth2,compact_deredundant,631,396,0.6275752773375595,0.2201279456082182,0.05904338905395412,0.6311540514762898,0.6751665592091124,0.7451461064245152,0.06838222195188633,-0.12731394450670658,1.1777559587103654
downside_breakdown,8H,1,tree_depth2,step12_interactions,631,381,0.6038034865293186,0.23850716089447016,0.027635058145674685,0.670276088676889,0.5617217847769029,0.70383516282356,0.08024805803665513,-0.2790558894675944,0.9400002091576694
downside_breakdown,8H,2,tree_depth2,step12_interactions,631,407,0.6450079239302694,0.2309676072153046,-0.006864657314010536,0.6549797151969823,0.5275864338364339,0.6407746691871933,0.04711563967378797,-0.05355873134418776,0.8677356095127515
downside_breakdown,8H,3,tree_depth2,step12_interactions,631,389,0.6164817749603804,0.2321171372785246,0.02524715370568842,0.656897737483805,0.6334105249739744,0.6063239189070552,0.049796835629293316,-0.19379572376003362,0.9983797651104698
downside_breakdown,12H,1,tree_depth2,step12_interactions,631,366,0.5800316957210776,0.2512386185966638,0.020810775754455668,0.6974400955244828,0.5514176719249407,0.7042702344483526,0.11584069936553754,-0.3546157009465265,0.8474688780527534
downside_breakdown,12H,2,tree_depth2,step12_interactions,631,417,0.6608557844690967,0.22277135677875778,0.006314587192943311,0.6375993029874804,0.5608261054707636,0.6819009627161597,0.016698714492404718,-0.04398870125142377,0.9552178472643172
downside_breakdown,12H,3,tree_depth2,step12_interactions,631,383,0.606973058637084,0.23543600932385086,0.02554841983914813,0.6638512020725509,0.6376758190853197,0.5943452095066664,0.06368798455256729,-0.23683906327988125,0.9781365452857208
downside_breakdown,24H,1,tree_depth2,compact_deredundant,631,347,0.5499207606973059,0.2653181018058191,0.02683680586528392,0.7334933909307721,0.5732232008767302,0.6882601425453668,0.16746869046245533,-0.4457440206693932,0.6958404382966011
downside_breakdown,24H,2,tree_depth2,compact_deredundant,631,408,0.6465927099841522,0.2313596891179096,-0.009039085303758077,0.6577302977675268,0.5637694539699287,0.7403742182572115,0.08303086173027024,-0.058423270187297364,0.7184425379682877
downside_breakdown,24H,3,tree_depth2,compact_deredundant,631,375,0.5942947702060222,0.24544467870549413,-1.826313281094727e-05,0.6869884368411602,0.56134375,0.5435725722898933,0.08550151258514646,-0.22149720188292363,0.7891041226688531
trend_continuation,1H,1,tree_depth2,step11_individuals,631,215,0.34072900158478603,0.22563340087974487,-0.00444137677847789,0.6440820556018504,0.5149373881932021,0.37955242317981386,0.0023623540960551947,-0.0561281689582892,0.8943300279434634
trend_continuation,1H,2,tree_depth2,step11_individuals,631,194,0.3074484944532488,0.2156978476413945,-0.007386158453318359,0.6228583624170065,0.5067824199674443,0.32425651962976776,0.024599853082627837,-0.12383593115927032,0.9500997735861428
trend_continuation,1H,3,tree_depth2,step11_individuals,631,215,0.34072900158478603,0.22253483758189804,0.009506079812982793,0.6368989110827364,0.562701252236136,0.4198685230579179,0.021653000757941132,0.05855475139708597,0.9450150079845302
trend_continuation,2H,1,logistic,step12_interactions,631,246,0.3898573692551506,0.2423984006145415,-0.017590405178028456,0.6782676384254099,0.4549889135254989,0.34928316521343783,0.06774509728564596,0.021569598489081004,0.8507019346100712
trend_continuation,2H,2,logistic,step12_interactions,631,207,0.32805071315372425,0.2249630546962275,-0.010002105426123009,0.6424559539688026,0.449867833378908,0.29398487924109,0.048989430811353894,-0.1873081256859892,1.0233864066944365
trend_continuation,2H,3,logistic,step12_interactions,631,227,0.35974643423137875,0.2309878882202748,-0.0027046530434446936,0.6547049482989838,0.4562088367427051,0.3532973452082968,0.005747925644221531,-0.025696590838629775,0.9916606828707811
trend_continuation,4H,1,tree_depth2,step12_interactions,631,249,0.39461172741679873,0.23882909500448388,0.0003995732614545666,0.6706310177867935,0.5395298471372401,0.4174275787906588,0.005540724469492053,0.019477036729904033,0.9936900680895755
trend_continuation,4H,2,tree_depth2,step12_interactions,631,233,0.3692551505546751,0.23361095499364953,-0.0009169109997133607,0.6600400915629157,0.4814846766018936,0.37990004922375387,0.024730649677501382,-0.08776743310823656,1.0302619394252024
trend_continuation,4H,3,tree_depth2,step12_interactions,631,239,0.3787638668779715,0.23512400557021526,0.0010201441601906946,0.6630734320912354,0.498729826658697,0.39795541416439106,0.010035212859273446,-0.03305602956659583,1.0193537157321202
trend_continuation,8H,1,tree_depth2,step12_interactions,631,279,0.4421553090332805,0.24832385567996887,-0.002268895031657614,0.6898758056645318,0.4701348159009449,0.3836931350788211,0.033500126245997464,0.11367643435520092,0.9435451481810609
trend_continuation,8H,2,tree_depth2,step12_interactions,631,284,0.4500792393026941,0.24810332567891674,0.0018556819663696489,0.6893707989315228,0.4883812964240776,0.4694656642223605,0.029717912026195677,0.10654824648000605,0.9676317728564177
trend_continuation,8H,3,tree_depth2,step12_interactions,631,237,0.375594294770206,0.23773044087437914,-0.0026917518374773852,0.668477371568689,0.4134271455803294,0.448215744171314,0.05383867768879511,-0.20182174235699485,1.0432591439805323
trend_continuation,12H,1,tree_depth2,step12_interactions,631,268,0.4247226624405705,0.24545055174757505,-0.00449862733821127,0.6840506518323513,0.4859997532996176,0.39257752942234436,0.0050951622467963475,0.011516738247149239,0.9639773109595412
trend_continuation,12H,2,tree_depth2,step12_interactions,631,285,0.45166402535657685,0.2487819212558836,-0.0004406872027262754,0.6907497174297056,0.47373491532298956,0.43037872963861135,0.03211527964343802,0.11393732817673294,0.9606989966305753
trend_continuation,12H,3,tree_depth2,step12_interactions,631,244,0.3866877971473851,0.23904703490939497,2.216862339010639e-05,0.6711280812855638,0.39730800186385395,0.4850861537814249,0.044294466759062956,-0.1632832752904633,1.0469010373615293
trend_continuation,24H,1,boosted_stumps,step12_interactions,631,319,0.5055467511885895,0.2540161286022699,0.0,0.7012311707058365,0.5171509524957801,0.4736132901604739,0.06361521084629124,,
trend_continuation,24H,2,boosted_stumps,step12_interactions,631,303,0.48019017432646594,0.25012547205717234,-2.220446049250313e-16,0.693403136786853,0.5399058198502777,0.43780145646067553,0.0227574438456542,,
trend_continuation,24H,3,boosted_stumps,step12_interactions,631,255,0.4041204437400951,0.24408263692658397,0.0,0.6812917896400603,0.4416875260742595,0.46654909127455135,0.05723221326473582,,
