regime,event,horizon,n,eligible_rule,base_rate,mean_predicted_probability,brier,base_rate_brier,brier_delta_model_minus_base,relative_brier_improvement,log_loss,base_rate_log_loss,log_loss_delta_model_minus_base,auc,pr_auc_average_precision,ece
TREND_UP,mean_reversion,1H,98,mean_reversion_eligible,0.19387755102040816,0.9721081632653061,0.7838358579591836,0.1562890462307372,0.6275468117284464,-4.015296189100599,7.525083373550343,0.4917968567414182,7.033286516808925,0.2971352431712192,0.1450143756755075,0.7999734693877553
TREND_UP,mean_reversion,2H,92,mean_reversion_eligible,0.20652173913043478,0.970854347826087,0.7720983180434782,0.16387051039697542,0.6082278076465027,-3.7116367439942315,7.7352748621692,0.509311622614313,7.225963239554886,0.2617159336697909,0.14766193022577226,0.7874934782608697
TREND_UP,mean_reversion,4H,85,mean_reversion_eligible,0.23529411764705882,0.9713505882352942,0.7462662943529411,0.17993079584775085,0.5663354985051903,-3.1475184436153847,7.94952515497837,0.5455945739691843,7.4039305810091856,0.31884615384615383,0.18535891186782869,0.761124705882353
TREND_UP,mean_reversion,8H,82,mean_reversion_eligible,0.21951219512195122,0.9724865853658536,0.7631888979268293,0.17132659131469363,0.5918623066121357,-3.454585199357639,8.208336689400578,0.5262898694941316,7.6820468199064464,0.3459201388888889,0.18059785889609573,0.778959756097561
TREND_UP,mean_reversion,12H,70,mean_reversion_eligible,0.12857142857142856,0.9695042857142858,0.858277885,0.11204081632653061,0.7462370686734694,-6.660403709471767,9.442844531543484,0.38366200046938814,9.059182531074097,0.08196721311475409,0.07908305236525864,0.8843557142857142
TREND_UP,mean_reversion,24H,49,mean_reversion_eligible,0.1836734693877551,0.9592775510204081,0.8031920412244897,0.1499375260308205,0.6532545151936693,-4.356844697166666,11.068520636967781,0.4769182703436179,10.591602366624164,0.075,0.11339403908935217,0.8376367346938776
TREND_UP,upside_breakout,1H,98,all_rows,0.5714285714285714,0.6172122448979592,0.2386231591836735,0.24489795918367346,-0.006274799999999969,0.025622099999999877,0.6951705378956708,0.6829081047004717,0.012262433195199152,0.6454081632653061,0.6910462085151589,0.10264489795918366
TREND_UP,upside_breakout,2H,92,all_rows,0.6630434782608695,0.6249619565217391,0.25822145032608695,0.22341682419659736,0.03480462612948959,-0.15578337152829186,0.7614684495944608,0.6389960873358717,0.12247236225858915,0.5230037017451085,0.6581696762798699,0.2392684782608696
TREND_UP,upside_breakout,4H,85,all_rows,0.6,0.6390517647058823,0.27135998094117647,0.24000000000000002,0.03135998094117645,-0.13066658725490188,0.8330726914448621,0.6730116670092565,0.16006102443560555,0.5449826989619377,0.5810947847947213,0.27282117647058823
TREND_UP,upside_breakout,8H,82,all_rows,0.8170731707317073,0.6457524390243903,0.15536042402439024,0.14946460440214157,0.005895819622248666,-0.039446259840796055,0.47676483308995093,0.47580267999927905,0.00096215309067188,0.8338308457711443,0.9477473714334509,0.2516597560975609
TREND_UP,upside_breakout,12H,70,all_rows,0.8857142857142857,0.6511157142857142,0.12905524499999999,0.10122448979591837,0.02783075520408161,-0.27494092842741913,0.4120822772646791,0.35538289624601094,0.05669938101866817,1.0,1.0,0.31640999999999997
TREND_UP,upside_breakout,24H,49,all_rows,0.9591836734693877,0.6967551020408163,0.1290185857142857,0.03915035401915869,0.08986823169512702,-2.295464088297872,0.3979627982868344,0.17052985644751142,0.22743294183932297,0.925531914893617,0.9968261357748606,0.2624285714285714
TREND_UP,downside_breakdown,1H,98,all_rows,0.6428571428571429,0.1380765306122449,0.46389407071428573,0.22959183673469388,0.23430223397959185,-1.0205163968888888,1.2610618030264662,0.6517565611726531,0.6093052418538131,0.7040816326530612,0.7715254123781098,0.5047806122448979
TREND_UP,downside_breakdown,2H,92,all_rows,0.5434782608695652,0.13584347826086957,0.3986542791304348,0.24810964083175802,0.15054463829867676,-0.6067665802666667,1.1056043325614318,0.6893616831435102,0.41624264941792155,0.6569047619047619,0.6738249868294182,0.4076347826086956
TREND_UP,downside_breakdown,4H,85,all_rows,0.35294117647058826,0.13355411764705882,0.2647421182352941,0.2283737024221453,0.036368415813148786,-0.15924957833333334,0.7571896146592598,0.649248354870898,0.10794125978836178,0.6506060606060606,0.5083794982338136,0.21938705882352943
TREND_UP,downside_breakdown,8H,82,all_rows,0.17073170731707318,0.13297317073170734,0.14578542975609757,0.14158239143367043,0.004203038322427133,-0.029686165630252143,0.4719285040065349,0.4570445330375596,0.014883970968975313,0.43487394957983194,0.1511350022700613,0.037758536585365855
TREND_UP,downside_breakdown,12H,70,all_rows,0.02857142857142857,0.13278285714285715,0.04135920514285714,0.027755102040816326,0.013604103102040813,-0.49014783235294107,0.19444112094766092,0.12974069471942834,0.06470042622823258,0.40808823529411764,0.03479010925819437,0.10421142857142858
TREND_UP,downside_breakdown,24H,49,all_rows,0.02040816326530612,0.11753061224489797,0.032134035918367346,0.01999167013744273,0.012142365780924615,-0.6073712550000001,0.16156401838979806,0.09962338946616206,0.061940628923636,0.6041666666666666,0.05,0.09712244897959184
