interaction,target,horizon,regime_count,positive_regimes,negative_regimes,regime_class
donchian_edge_and_rising_rv,range_held,1H,5,3,2,REGIME-SPECIFIC
donchian_edge_and_rising_rv,range_held,24H,5,4,1,REGIME-SPECIFIC
donchian_edge_and_rising_rv,range_held,2H,5,5,0,UNIVERSAL
donchian_edge_and_rising_rv,range_held,4H,5,4,1,REGIME-SPECIFIC
donchian_edge_and_rising_rv,range_held,8H,5,4,1,REGIME-SPECIFIC
donchian_edge_and_rising_rv,realized_over_range_width_ge_1,12H,5,0,5,UNIVERSAL
donchian_edge_and_rising_rv,realized_over_range_width_ge_1,1H,5,0,5,UNIVERSAL
donchian_edge_and_rising_rv,realized_over_range_width_ge_1,24H,5,0,5,UNIVERSAL
donchian_edge_and_rising_rv,realized_over_range_width_ge_1,2H,5,0,5,UNIVERSAL
donchian_edge_and_rising_rv,realized_over_range_width_ge_1,4H,5,1,4,REGIME-SPECIFIC
donchian_edge_and_rising_rv,realized_over_range_width_ge_1,8H,5,0,5,UNIVERSAL
donchian_edge_and_rising_rv,trend_efficiency_high,12H,5,1,4,REGIME-SPECIFIC
donchian_edge_and_rising_rv,trend_efficiency_high,1H,5,2,3,REGIME-SPECIFIC
donchian_edge_and_rising_rv,trend_efficiency_high,24H,5,3,2,REGIME-SPECIFIC
donchian_edge_and_rising_rv,trend_efficiency_high,2H,5,2,3,REGIME-SPECIFIC
donchian_edge_and_rising_rv,trend_efficiency_high,4H,5,1,4,REGIME-SPECIFIC
donchian_edge_and_rising_rv,trend_efficiency_high,8H,5,2,3,REGIME-SPECIFIC
donchian_edge_and_rising_rv,upside_breakout_occurred,12H,5,1,4,REGIME-SPECIFIC
donchian_edge_and_rising_rv,upside_breakout_occurred,1H,5,2,3,REGIME-SPECIFIC
donchian_edge_and_rising_rv,upside_breakout_occurred,24H,5,1,4,REGIME-SPECIFIC
donchian_edge_and_rising_rv,upside_breakout_occurred,2H,5,1,4,REGIME-SPECIFIC
donchian_edge_and_rising_rv,upside_breakout_occurred,4H,5,1,4,REGIME-SPECIFIC
donchian_edge_and_rising_rv,upside_breakout_occurred,8H,5,1,4,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,downside_breakdown_occurred,12H,6,1,5,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,downside_breakdown_occurred,1H,6,0,6,UNIVERSAL
ema_spread_high_and_rising_atr,downside_breakdown_occurred,24H,6,0,6,UNIVERSAL
ema_spread_high_and_rising_atr,downside_breakdown_occurred,2H,6,0,6,UNIVERSAL
ema_spread_high_and_rising_atr,downside_breakdown_occurred,4H,6,0,6,UNIVERSAL
ema_spread_high_and_rising_atr,downside_breakdown_occurred,8H,6,0,6,UNIVERSAL
ema_spread_high_and_rising_atr,fast_1atr_touch,1H,6,0,6,UNIVERSAL
ema_spread_high_and_rising_atr,fast_1atr_touch,2H,6,0,5,UNIVERSAL
ema_spread_high_and_rising_atr,fast_1atr_touch,4H,6,1,1,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,max_abs_excursion_ge_1_5_atr,12H,6,0,1,UNIVERSAL
ema_spread_high_and_rising_atr,max_abs_excursion_ge_1_5_atr,1H,6,0,6,UNIVERSAL
ema_spread_high_and_rising_atr,max_abs_excursion_ge_1_5_atr,2H,6,1,5,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,max_abs_excursion_ge_1_5_atr,4H,6,0,5,UNIVERSAL
ema_spread_high_and_rising_atr,max_abs_excursion_ge_1_5_atr,8H,6,0,3,UNIVERSAL
ema_spread_high_and_rising_atr,one_sided_runaway,12H,6,3,3,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,one_sided_runaway,1H,6,2,4,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,one_sided_runaway,24H,6,3,3,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,one_sided_runaway,2H,6,2,4,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,one_sided_runaway,4H,6,1,5,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,one_sided_runaway,8H,6,3,3,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,oscillatory_path,12H,6,3,3,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,oscillatory_path,1H,6,3,3,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,oscillatory_path,24H,6,2,4,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,oscillatory_path,2H,6,4,2,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,oscillatory_path,4H,6,3,3,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,oscillatory_path,8H,6,3,3,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,path_inside_70,12H,6,6,0,UNIVERSAL
ema_spread_high_and_rising_atr,path_inside_70,1H,6,6,0,UNIVERSAL
ema_spread_high_and_rising_atr,path_inside_70,24H,6,5,1,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,path_inside_70,2H,6,5,1,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,path_inside_70,4H,6,5,1,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,path_inside_70,8H,6,6,0,UNIVERSAL
ema_spread_high_and_rising_atr,range_breached,12H,6,0,6,UNIVERSAL
ema_spread_high_and_rising_atr,range_breached,1H,6,0,6,UNIVERSAL
ema_spread_high_and_rising_atr,range_breached,24H,6,1,5,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,range_breached,2H,6,1,5,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,range_breached,4H,6,1,5,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,range_breached,8H,6,0,6,UNIVERSAL
ema_spread_high_and_rising_atr,range_held,12H,6,6,0,UNIVERSAL
ema_spread_high_and_rising_atr,range_held,1H,6,6,0,UNIVERSAL
ema_spread_high_and_rising_atr,range_held,24H,6,5,1,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,range_held,2H,6,5,1,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,range_held,4H,6,5,1,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,range_held,8H,6,6,0,UNIVERSAL
ema_spread_high_and_rising_atr,realized_over_range_width_ge_1,12H,6,0,6,UNIVERSAL
ema_spread_high_and_rising_atr,realized_over_range_width_ge_1,1H,6,0,6,UNIVERSAL
ema_spread_high_and_rising_atr,realized_over_range_width_ge_1,24H,6,0,6,UNIVERSAL
ema_spread_high_and_rising_atr,realized_over_range_width_ge_1,2H,6,0,6,UNIVERSAL
ema_spread_high_and_rising_atr,realized_over_range_width_ge_1,4H,6,0,6,UNIVERSAL
ema_spread_high_and_rising_atr,realized_over_range_width_ge_1,8H,6,0,6,UNIVERSAL
ema_spread_high_and_rising_atr,trend_efficiency_high,12H,6,3,3,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,trend_efficiency_high,1H,6,4,2,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,trend_efficiency_high,24H,6,3,3,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,trend_efficiency_high,2H,6,2,4,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,trend_efficiency_high,4H,6,1,5,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,trend_efficiency_high,8H,6,3,3,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,upside_breakout_occurred,12H,6,0,6,UNIVERSAL
ema_spread_high_and_rising_atr,upside_breakout_occurred,1H,6,1,5,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,upside_breakout_occurred,24H,6,2,4,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,upside_breakout_occurred,2H,6,1,5,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,upside_breakout_occurred,4H,6,1,5,REGIME-SPECIFIC
ema_spread_high_and_rising_atr,upside_breakout_occurred,8H,6,1,5,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,downside_breakdown_occurred,12H,4,3,1,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,downside_breakdown_occurred,1H,4,4,0,UNIVERSAL
ema_spread_low_and_falling_atr,downside_breakdown_occurred,24H,4,3,1,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,downside_breakdown_occurred,2H,4,4,0,UNIVERSAL
ema_spread_low_and_falling_atr,downside_breakdown_occurred,4H,4,4,0,UNIVERSAL
ema_spread_low_and_falling_atr,downside_breakdown_occurred,8H,4,4,0,UNIVERSAL
ema_spread_low_and_falling_atr,fast_1atr_touch,1H,4,4,0,UNIVERSAL
ema_spread_low_and_falling_atr,fast_1atr_touch,2H,4,3,0,UNIVERSAL
ema_spread_low_and_falling_atr,fast_1atr_touch,4H,4,1,0,UNIVERSAL
ema_spread_low_and_falling_atr,max_abs_excursion_ge_1_5_atr,12H,4,0,0,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,max_abs_excursion_ge_1_5_atr,1H,4,3,1,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,max_abs_excursion_ge_1_5_atr,2H,4,2,2,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,max_abs_excursion_ge_1_5_atr,4H,4,3,0,UNIVERSAL
ema_spread_low_and_falling_atr,max_abs_excursion_ge_1_5_atr,8H,4,2,0,UNIVERSAL
ema_spread_low_and_falling_atr,one_sided_runaway,12H,4,2,2,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,one_sided_runaway,1H,4,0,4,UNIVERSAL
ema_spread_low_and_falling_atr,one_sided_runaway,24H,4,2,2,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,one_sided_runaway,2H,4,0,4,UNIVERSAL
ema_spread_low_and_falling_atr,one_sided_runaway,4H,4,2,2,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,one_sided_runaway,8H,4,3,1,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,oscillatory_path,12H,4,2,2,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,oscillatory_path,1H,4,3,1,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,oscillatory_path,24H,4,2,2,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,oscillatory_path,2H,4,2,2,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,oscillatory_path,4H,4,2,2,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,oscillatory_path,8H,4,2,2,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,path_inside_70,12H,4,0,4,UNIVERSAL
ema_spread_low_and_falling_atr,path_inside_70,1H,4,0,4,UNIVERSAL
ema_spread_low_and_falling_atr,path_inside_70,24H,4,0,4,UNIVERSAL
ema_spread_low_and_falling_atr,path_inside_70,2H,4,0,4,UNIVERSAL
ema_spread_low_and_falling_atr,path_inside_70,4H,4,0,4,UNIVERSAL
ema_spread_low_and_falling_atr,path_inside_70,8H,4,0,4,UNIVERSAL
ema_spread_low_and_falling_atr,range_breached,12H,4,4,0,UNIVERSAL
ema_spread_low_and_falling_atr,range_breached,1H,4,4,0,UNIVERSAL
ema_spread_low_and_falling_atr,range_breached,24H,4,4,0,UNIVERSAL
ema_spread_low_and_falling_atr,range_breached,2H,4,4,0,UNIVERSAL
ema_spread_low_and_falling_atr,range_breached,4H,4,4,0,UNIVERSAL
ema_spread_low_and_falling_atr,range_breached,8H,4,4,0,UNIVERSAL
ema_spread_low_and_falling_atr,range_held,12H,4,0,4,UNIVERSAL
ema_spread_low_and_falling_atr,range_held,1H,4,0,4,UNIVERSAL
ema_spread_low_and_falling_atr,range_held,24H,4,0,4,UNIVERSAL
ema_spread_low_and_falling_atr,range_held,2H,4,0,4,UNIVERSAL
ema_spread_low_and_falling_atr,range_held,4H,4,0,4,UNIVERSAL
ema_spread_low_and_falling_atr,range_held,8H,4,0,4,UNIVERSAL
ema_spread_low_and_falling_atr,realized_over_range_width_ge_1,12H,4,4,0,UNIVERSAL
ema_spread_low_and_falling_atr,realized_over_range_width_ge_1,1H,4,4,0,UNIVERSAL
ema_spread_low_and_falling_atr,realized_over_range_width_ge_1,24H,4,4,0,UNIVERSAL
ema_spread_low_and_falling_atr,realized_over_range_width_ge_1,2H,4,4,0,UNIVERSAL
ema_spread_low_and_falling_atr,realized_over_range_width_ge_1,4H,4,4,0,UNIVERSAL
ema_spread_low_and_falling_atr,realized_over_range_width_ge_1,8H,4,4,0,UNIVERSAL
ema_spread_low_and_falling_atr,trend_efficiency_high,12H,4,2,2,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,trend_efficiency_high,1H,4,0,4,UNIVERSAL
ema_spread_low_and_falling_atr,trend_efficiency_high,24H,4,2,2,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,trend_efficiency_high,2H,4,0,4,UNIVERSAL
ema_spread_low_and_falling_atr,trend_efficiency_high,4H,4,2,2,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,trend_efficiency_high,8H,4,3,1,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,upside_breakout_occurred,12H,4,4,0,UNIVERSAL
ema_spread_low_and_falling_atr,upside_breakout_occurred,1H,4,2,2,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,upside_breakout_occurred,24H,4,4,0,UNIVERSAL
ema_spread_low_and_falling_atr,upside_breakout_occurred,2H,4,3,1,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,upside_breakout_occurred,4H,4,2,2,REGIME-SPECIFIC
ema_spread_low_and_falling_atr,upside_breakout_occurred,8H,4,2,2,REGIME-SPECIFIC
falling_atr_and_low_efficiency,downside_breakdown_occurred,12H,4,3,1,REGIME-SPECIFIC
falling_atr_and_low_efficiency,downside_breakdown_occurred,1H,4,4,0,UNIVERSAL
falling_atr_and_low_efficiency,downside_breakdown_occurred,24H,4,3,1,REGIME-SPECIFIC
falling_atr_and_low_efficiency,downside_breakdown_occurred,2H,4,4,0,UNIVERSAL
falling_atr_and_low_efficiency,downside_breakdown_occurred,4H,4,4,0,UNIVERSAL
falling_atr_and_low_efficiency,downside_breakdown_occurred,8H,4,2,2,REGIME-SPECIFIC
falling_atr_and_low_efficiency,fast_1atr_touch,1H,4,4,0,UNIVERSAL
falling_atr_and_low_efficiency,fast_1atr_touch,2H,4,3,0,UNIVERSAL
falling_atr_and_low_efficiency,fast_1atr_touch,4H,4,1,0,UNIVERSAL
falling_atr_and_low_efficiency,max_abs_excursion_ge_1_5_atr,12H,4,0,0,REGIME-SPECIFIC
falling_atr_and_low_efficiency,max_abs_excursion_ge_1_5_atr,1H,4,4,0,UNIVERSAL
falling_atr_and_low_efficiency,max_abs_excursion_ge_1_5_atr,2H,4,3,1,REGIME-SPECIFIC
falling_atr_and_low_efficiency,max_abs_excursion_ge_1_5_atr,4H,4,3,0,UNIVERSAL
falling_atr_and_low_efficiency,max_abs_excursion_ge_1_5_atr,8H,4,2,0,UNIVERSAL
falling_atr_and_low_efficiency,one_sided_runaway,12H,4,3,1,REGIME-SPECIFIC
falling_atr_and_low_efficiency,one_sided_runaway,1H,4,1,3,REGIME-SPECIFIC
falling_atr_and_low_efficiency,one_sided_runaway,24H,4,2,2,REGIME-SPECIFIC
falling_atr_and_low_efficiency,one_sided_runaway,2H,4,1,3,REGIME-SPECIFIC
falling_atr_and_low_efficiency,one_sided_runaway,4H,4,1,3,REGIME-SPECIFIC
falling_atr_and_low_efficiency,one_sided_runaway,8H,4,3,1,REGIME-SPECIFIC
falling_atr_and_low_efficiency,oscillatory_path,12H,4,2,2,REGIME-SPECIFIC
falling_atr_and_low_efficiency,oscillatory_path,1H,4,4,0,UNIVERSAL
falling_atr_and_low_efficiency,oscillatory_path,24H,4,2,2,REGIME-SPECIFIC
falling_atr_and_low_efficiency,oscillatory_path,2H,4,4,0,UNIVERSAL
falling_atr_and_low_efficiency,oscillatory_path,4H,4,4,0,UNIVERSAL
falling_atr_and_low_efficiency,oscillatory_path,8H,4,1,3,REGIME-SPECIFIC
falling_atr_and_low_efficiency,path_inside_70,12H,4,0,4,UNIVERSAL
